PREDICTED		ACTUAL
[0.13837649 0.8616235 ]		[1 0]
[0.20633775 0.7936622 ]		[0 1]
[0.36842573 0.63157433]		[0 1]
[0.667388   0.33261198]		[1 0]
[0.845675   0.15432502]		[1 0]
[0.31384724 0.68615276]		[1 0]
[0.3707263 0.6292738]		[1 0]
[0.5873971 0.4126029]		[1 0]
[0.6894654 0.3105346]		[0 1]
[0.63318205 0.36681795]		[1 0]
[0.08215776 0.9178422 ]		[1 0]
[0.46136114 0.53863883]		[0 1]
[0.29778838 0.7022117 ]		[1 0]
[0.44140208 0.5585979 ]		[0 1]
[0.8411362  0.15886371]		[1 0]
[0.94113094 0.05886903]		[1 0]
[0.64347726 0.35652274]		[1 0]
[0.15452215 0.8454778 ]		[0 1]
[0.7318344  0.26816562]		[1 0]
[0.756954 0.243046]		[0 1]
[0.08559855 0.9144014 ]		[0 1]
[0.40872273 0.5912773 ]		[1 0]
[0.30787504 0.69212496]		[1 0]
[0.33902594 0.660974  ]		[0 1]
[0.43777794 0.5622221 ]		[1 0]
[0.43747973 0.56252027]		[0 1]
[0.96381575 0.0361842 ]		[0 1]
[0.19139352 0.80860645]		[0 1]
[0.69167197 0.308328  ]		[1 0]
[0.34681648 0.6531835 ]		[1 0]
[0.93027633 0.06972363]		[1 0]
[0.24007508 0.75992495]		[1 0]
[0.442035   0.55796504]		[0 1]
[0.52810466 0.47189528]		[0 1]
[0.939416   0.06058404]		[1 0]
[0.27523467 0.72476536]		[0 1]
[0.9652066 0.0347934]		[1 0]
[0.1695829 0.8304171]		[0 1]
[0.24684082 0.7531591 ]		[0 1]
[0.34151947 0.6584805 ]		[1 0]
[0.25550425 0.74449575]		[1 0]
[0.04053674 0.95946324]		[0 1]
[0.35622653 0.6437735 ]		[1 0]
[0.19456662 0.8054334 ]		[0 1]
[0.7355535  0.26444656]		[0 1]
[0.0898115  0.91018856]		[0 1]
[0.25598457 0.7440154 ]		[1 0]
[0.14347114 0.8565289 ]		[0 1]
[0.43451193 0.5654881 ]		[0 1]
[0.2558753 0.7441247]		[0 1]
[0.37578997 0.62421   ]		[0 1]
[0.7673661  0.23263387]		[1 0]
[0.2306318  0.76936823]		[0 1]
[0.10080326 0.89919674]		[0 1]
[0.57641995 0.42358005]		[1 0]
[0.19008212 0.8099179 ]		[0 1]
[0.10905004 0.89095   ]		[0 1]
[0.9416647  0.05833534]		[1 0]
[0.8228608  0.17713922]		[1 0]
[0.4514494 0.5485506]		[1 0]
[0.3047036 0.6952964]		[0 1]
[0.4512819  0.54871804]		[0 1]
[0.36351794 0.63648206]		[0 1]
[0.6881762  0.31182373]		[1 0]
[0.09832276 0.90167725]		[0 1]
[0.14497665 0.8550234 ]		[0 1]
[0.4414214  0.55857855]		[0 1]
[0.5498737  0.45012626]		[1 0]
[0.13029994 0.86970013]		[0 1]
[0.19350079 0.8064992 ]		[0 1]
[0.37936753 0.6206325 ]		[0 1]
[0.24219297 0.7578071 ]		[0 1]
[0.13416117 0.86583877]		[0 1]
[0.7734239  0.22657613]		[1 0]
[0.9172556  0.08274443]		[1 0]
[0.3980601 0.6019399]		[1 0]
[0.59328645 0.40671355]		[1 0]
[0.06779893 0.9322011 ]		[0 1]
[0.12434095 0.87565905]		[0 1]
[0.8405749  0.15942514]		[1 0]
[0.6707806  0.32921937]		[1 0]
[0.6344676 0.3655325]		[1 0]
[0.35452637 0.64547366]		[1 0]
[0.6999361 0.3000639]		[1 0]
[0.22969897 0.770301  ]		[1 0]
[0.49013335 0.50986665]		[0 1]
[0.02595212 0.97404796]		[0 1]
[0.81834066 0.18165936]		[0 1]
[0.02426493 0.97573507]		[0 1]
[0.03414455 0.9658554 ]		[0 1]
[0.7377357  0.26226428]		[0 1]
[0.07100306 0.9289969 ]		[0 1]
[0.72160244 0.27839753]		[1 0]
[0.32755572 0.6724443 ]		[0 1]
[0.4904305  0.50956947]		[1 0]
[0.6016151  0.39838496]		[1 0]
[0.12138042 0.87861955]		[1 0]
[0.9113331 0.0886669]		[1 0]
[0.3832428 0.6167572]		[0 1]
[0.7049314  0.29506865]		[1 0]
[0.54559296 0.45440704]		[1 0]
[0.24599215 0.7540079 ]		[1 0]
[0.05930317 0.9406969 ]		[1 0]
[0.04758842 0.9524116 ]		[0 1]
[0.669389   0.33061096]		[1 0]
[0.3192341 0.6807659]		[1 0]
[0.6130818  0.38691816]		[1 0]
[0.0791071  0.92089295]		[0 1]
[0.59764725 0.4023527 ]		[0 1]
[0.6611248  0.33887517]		[1 0]
[0.27251774 0.72748226]		[1 0]
[0.01953445 0.98046553]		[0 1]
[0.36219054 0.63780946]		[1 0]
[0.10777678 0.89222324]		[0 1]
[0.41347072 0.58652925]		[1 0]
[0.43075824 0.5692418 ]		[0 1]
[0.6094507 0.3905493]		[1 0]
[0.68993425 0.31006575]		[1 0]
[0.40093938 0.5990606 ]		[1 0]
[0.12308204 0.876918  ]		[1 0]
[0.20188357 0.79811645]		[0 1]
[0.33903903 0.660961  ]		[0 1]
[0.6684701  0.33152986]		[0 1]
[0.42869386 0.5713061 ]		[0 1]
[0.75538176 0.24461824]		[1 0]
[0.5641273  0.43587264]		[0 1]
[0.6146057  0.38539428]		[0 1]
[0.5880025  0.41199753]		[0 1]
[0.09163803 0.9083619 ]		[0 1]
[0.2424717 0.7575283]		[0 1]
[0.13371328 0.86628675]		[0 1]
[0.35075027 0.64924973]		[0 1]
[0.3291068  0.67089325]		[0 1]
[0.31004205 0.6899579 ]		[0 1]
[0.02558026 0.9744197 ]		[0 1]
[0.29184133 0.7081587 ]		[1 0]
[0.05235164 0.94764835]		[0 1]
[0.05060039 0.9493996 ]		[0 1]
[0.5165376 0.4834624]		[1 0]
[0.10919401 0.890806  ]		[0 1]
[0.5246135  0.47538653]		[1 0]
[0.19423397 0.80576605]		[0 1]
[0.17269309 0.82730687]		[0 1]
[0.79915786 0.20084217]		[0 1]
[0.249833  0.7501671]		[1 0]
[0.01752976 0.9824702 ]		[0 1]
[0.9380109  0.06198915]		[1 0]
[0.19932473 0.8006752 ]		[0 1]
[0.28389677 0.71610326]		[0 1]
[0.40638372 0.5936162 ]		[1 0]
[0.01994496 0.9800551 ]		[0 1]
[0.57617193 0.42382807]		[1 0]
[0.8607348  0.13926518]		[1 0]
[0.18205316 0.81794685]		[0 1]
[0.2471324 0.7528676]		[0 1]
[0.06384277 0.9361572 ]		[0 1]
[0.33502272 0.6649773 ]		[0 1]
[0.8249333  0.17506677]		[1 0]
[0.6924082  0.30759174]		[1 0]
[0.39813137 0.60186857]		[0 1]
[0.3833157 0.6166843]		[1 0]
[0.26070637 0.73929363]		[0 1]
[0.41450185 0.58549815]		[1 0]
[0.96148294 0.03851707]		[1 0]
[0.09853112 0.9014689 ]		[0 1]
[0.02806945 0.9719305 ]		[0 1]
[0.36203605 0.6379639 ]		[1 0]
[0.4078936 0.5921064]		[1 0]
[0.7815674  0.21843262]		[1 0]
[0.7394295  0.26057053]		[1 0]
[0.04031338 0.9596866 ]		[0 1]
[0.08604331 0.9139567 ]		[0 1]
[0.34417748 0.6558226 ]		[1 0]
[0.26849028 0.7315097 ]		[0 1]
[0.90655506 0.09344495]		[1 0]
[0.77589494 0.2241051 ]		[1 0]
[0.4659852 0.5340148]		[1 0]
[0.4006726 0.5993274]		[1 0]
[0.4411416  0.55885834]		[1 0]
[0.52426887 0.47573113]		[1 0]
[0.19662866 0.8033713 ]		[0 1]
[0.14553595 0.854464  ]		[0 1]
[0.64870715 0.35129285]		[0 1]
[0.16236623 0.8376337 ]		[0 1]
[0.68885344 0.31114653]		[1 0]
[0.92013806 0.07986196]		[0 1]
[0.7589231  0.24107683]		[1 0]
[0.24290986 0.75709015]		[0 1]
[0.77525294 0.2247471 ]		[1 0]
[0.26664025 0.7333598 ]		[1 0]
[0.6931627  0.30683735]		[1 0]
[0.4671294  0.53287053]		[1 0]
[0.40502557 0.59497446]		[0 1]
[0.92249703 0.07750294]		[1 0]
[0.77316725 0.2268327 ]		[1 0]
[0.2462996  0.75370044]		[0 1]
[0.40217352 0.5978265 ]		[0 1]
[0.9640611  0.03593896]		[1 0]
[0.3009176 0.6990824]		[0 1]
[0.0714753  0.92852473]		[0 1]
[0.58210087 0.41789907]		[1 0]
[0.23866896 0.761331  ]		[1 0]
[0.31287608 0.6871239 ]		[1 0]
[0.08230302 0.917697  ]		[0 1]
[0.02550283 0.97449714]		[0 1]
[0.12977478 0.8702252 ]		[1 0]
[0.9352163  0.06478368]		[1 0]
[0.58494335 0.41505662]		[1 0]
[0.6574983 0.3425017]		[1 0]
[0.25499752 0.7450024 ]		[1 0]
[0.62334776 0.37665227]		[0 1]
[0.67604357 0.3239565 ]		[1 0]
[0.8812961 0.1187039]		[1 0]
[0.67038065 0.32961932]		[1 0]
[0.5844979 0.4155021]		[1 0]
[0.50512165 0.49487838]		[0 1]
[0.4246082  0.57539177]		[0 1]
[0.572065 0.427935]		[1 0]
[0.20119613 0.7988039 ]		[0 1]
[0.12329292 0.8767071 ]		[0 1]
[0.5445302  0.45546976]		[1 0]
[0.25544995 0.74455005]		[0 1]
[0.8054345  0.19456546]		[1 0]
[0.4978401  0.50215995]		[1 0]
[0.02301293 0.976987  ]		[0 1]
[0.3550426  0.64495736]		[0 1]
[0.9549603  0.04503968]		[1 0]
[0.4025456 0.5974544]		[1 0]
[0.84405 0.15595]		[1 0]
[0.50308233 0.49691764]		[0 1]
[0.80163974 0.19836034]		[1 0]
[0.70589536 0.2941046 ]		[0 1]
[0.0225862 0.9774138]		[0 1]
[0.32209286 0.6779071 ]		[0 1]
[0.6077867  0.39221326]		[1 0]
[0.85861504 0.14138497]		[1 0]
[0.41995555 0.58004445]		[0 1]
[0.48827505 0.51172495]		[1 0]
[0.63601166 0.36398843]		[0 1]
[0.14734513 0.8526549 ]		[1 0]
[0.21741065 0.7825893 ]		[1 0]
[0.21508782 0.7849122 ]		[0 1]
[0.6797829  0.32021707]		[1 0]
[0.3353374 0.6646626]		[1 0]
[0.20680347 0.79319656]		[1 0]
[0.83010405 0.16989598]		[1 0]
[0.26642567 0.73357433]		[0 1]
[0.26407158 0.7359284 ]		[0 1]
[0.31319526 0.6868047 ]		[1 0]
[0.52686036 0.47313964]		[0 1]
[0.3198032 0.6801969]		[1 0]
[0.82385427 0.17614566]		[0 1]
[0.2212208 0.7787792]		[0 1]
[0.621591   0.37840897]		[0 1]
[0.1114586  0.88854134]		[0 1]
[0.4347128 0.5652872]		[1 0]
[0.68395853 0.3160414 ]		[1 0]
[0.02839947 0.9716006 ]		[0 1]
[0.35592324 0.64407676]		[0 1]
[0.9718113  0.02818872]		[1 0]
[0.629206  0.3707941]		[1 0]
[0.18165985 0.8183402 ]		[0 1]
[0.5760447  0.42395535]		[1 0]
[0.95200765 0.04799236]		[1 0]
[0.9744445  0.02555542]		[1 0]
[0.5732578  0.42674223]		[0 1]
[0.5232735  0.47672644]		[0 1]
[0.31712767 0.6828723 ]		[1 0]
[0.25978747 0.7402125 ]		[1 0]
[0.08072583 0.9192741 ]		[0 1]
[0.6066615  0.39333853]		[0 1]
[0.37766835 0.6223317 ]		[1 0]
[0.26375815 0.7362418 ]		[1 0]
[0.08176553 0.91823447]		[0 1]
[0.5440776 0.4559224]		[1 0]
[0.24878745 0.75121254]		[0 1]
[0.01732162 0.98267835]		[0 1]
[0.10988623 0.8901137 ]		[0 1]
[0.20256944 0.7974305 ]		[0 1]
[0.13659851 0.8634014 ]		[0 1]
[0.26714388 0.7328561 ]		[1 0]
[0.17662722 0.82337284]		[0 1]
[0.01753183 0.9824682 ]		[0 1]
[0.57023156 0.42976844]		[1 0]
[0.42375103 0.576249  ]		[1 0]
[0.4732909 0.5267091]		[0 1]
[0.66265154 0.3373484 ]		[0 1]
[0.6188506  0.38114944]		[0 1]
[0.26394022 0.7360597 ]		[0 1]
[0.4932648  0.50673515]		[1 0]
[0.11685377 0.8831463 ]		[1 0]
[0.19928655 0.8007135 ]		[0 1]
[0.09627936 0.9037207 ]		[0 1]
[0.8461625  0.15383744]		[0 1]
[0.50071853 0.49928147]		[1 0]
[0.19810158 0.8018984 ]		[0 1]
[0.7255261  0.27447397]		[1 0]
[0.39041722 0.6095828 ]		[1 0]
[0.8075264  0.19247353]		[1 0]
[0.5297252 0.4702748]		[0 1]
[0.89478046 0.10521951]		[1 0]
[0.4370543  0.56294566]		[0 1]
[0.05678687 0.9432131 ]		[0 1]
[0.9230597  0.07694024]		[1 0]
[0.07666348 0.9233365 ]		[0 1]
[0.24066174 0.75933826]		[0 1]
[0.4410975  0.55890244]		[1 0]
[0.33341402 0.6665859 ]		[1 0]
[0.06886033 0.9311397 ]		[1 0]
[0.89182115 0.10817881]		[0 1]
[0.08953268 0.9104673 ]		[0 1]
[0.3502622 0.6497378]		[1 0]
[0.18820447 0.81179553]		[0 1]
[0.28862682 0.7113732 ]		[0 1]
[0.75740117 0.24259886]		[1 0]
[0.6750693  0.32493067]		[1 0]
[0.12165949 0.8783404 ]		[0 1]
[0.20830691 0.7916931 ]		[0 1]
[0.8119402  0.18805984]		[1 0]
[0.82798    0.17201997]		[1 0]
[0.33428156 0.6657185 ]		[1 0]
[0.9040513  0.09594864]		[1 0]
[0.40115973 0.59884024]		[1 0]
[0.18900555 0.81099445]		[0 1]
[0.4678602 0.5321398]		[1 0]
[0.1562405 0.8437595]		[0 1]
[0.40473062 0.59526944]		[1 0]
[0.24120964 0.7587904 ]		[0 1]
[0.34141505 0.6585849 ]		[1 0]
[0.2744444 0.7255556]		[0 1]
[0.58717734 0.41282266]		[0 1]
[0.35707542 0.6429246 ]		[0 1]
[0.38096237 0.6190376 ]		[0 1]
[0.7244586 0.2755414]		[1 0]
[0.07192151 0.9280785 ]		[0 1]
[0.0411608 0.9588392]		[0 1]
[0.524707   0.47529292]		[1 0]
[0.47132447 0.5286755 ]		[1 0]
[0.31026998 0.68973   ]		[1 0]
[0.4083616 0.5916383]		[1 0]
[0.05966569 0.9403343 ]		[0 1]
[0.2704741  0.72952586]		[0 1]
[0.07546843 0.9245316 ]		[1 0]
[0.05590065 0.94409937]		[0 1]
[0.82210016 0.17789988]		[0 1]
[0.6297966  0.37020335]		[0 1]
[0.41512388 0.5848761 ]		[1 0]
[0.07734319 0.9226569 ]		[0 1]
[0.21190077 0.7880992 ]		[1 0]
[0.82997304 0.17002694]		[1 0]
[0.3080282 0.6919718]		[0 1]
[0.5459933  0.45400667]		[0 1]
[0.2995629  0.70043707]		[0 1]
[0.78033304 0.21966703]		[1 0]
[0.9687349  0.03126503]		[1 0]
[0.7751291  0.22487096]		[1 0]
[0.9304698  0.06953017]		[1 0]
[0.7406305  0.25936943]		[1 0]
[0.0344076 0.9655924]		[0 1]
[0.42362455 0.5763755 ]		[1 0]
[0.7548745  0.24512549]		[1 0]
[0.41457886 0.5854211 ]		[1 0]
[0.2504695 0.7495305]		[0 1]
[0.5323809  0.46761912]		[1 0]
[0.07393873 0.92606133]		[0 1]
[0.81859094 0.18140906]		[1 0]
[0.42571452 0.57428545]		[0 1]
[0.55290526 0.4470948 ]		[0 1]
[0.14335066 0.8566493 ]		[0 1]
[0.5785822  0.42141777]		[1 0]
[0.12162156 0.87837845]		[0 1]
[0.6472425  0.35275757]		[1 0]
[0.19974346 0.8002565 ]		[0 1]
[0.39047    0.60953003]		[0 1]
[0.376613   0.62338704]		[1 0]
[0.3406395 0.6593605]		[1 0]
[0.16993815 0.8300619 ]		[0 1]
[0.7297624  0.27023768]		[1 0]
[0.8462583  0.15374167]		[1 0]
[0.61674815 0.38325185]		[1 0]
[0.24286793 0.75713205]		[1 0]
[0.22261392 0.77738607]		[1 0]
[0.21839586 0.78160405]		[0 1]
[0.28618476 0.7138152 ]		[0 1]
[0.7358632  0.26413685]		[1 0]
[0.49054265 0.5094573 ]		[1 0]
[0.327598 0.672402]		[1 0]
[0.2719667 0.7280333]		[1 0]
[0.20022887 0.7997712 ]		[0 1]
[0.8123353  0.18766467]		[0 1]
[0.6476218  0.35237813]		[1 0]
[0.6238772 0.3761228]		[0 1]
[0.13010548 0.86989444]		[0 1]
[0.6458703  0.35412973]		[0 1]
[0.10701672 0.89298326]		[0 1]
[0.31702104 0.682979  ]		[1 0]
[0.7391211  0.26087895]		[0 1]
[0.45227018 0.5477299 ]		[0 1]
[0.80741024 0.19258977]		[1 0]
[0.5293036 0.4706964]		[1 0]
[0.0420295  0.95797056]		[0 1]
[0.8332778  0.16672215]		[0 1]
[0.51819474 0.4818052 ]		[1 0]
[0.18514188 0.8148582 ]		[0 1]
[0.6191315  0.38086846]		[1 0]
[0.32208914 0.67791086]		[0 1]
[0.36287895 0.637121  ]		[0 1]
[0.22454453 0.7754555 ]		[0 1]
[0.9482821  0.05171791]		[1 0]
[0.66479975 0.33520022]		[1 0]
[0.33135122 0.66864884]		[0 1]
[0.11657397 0.883426  ]		[0 1]
[0.9290335  0.07096642]		[1 0]
[0.53041303 0.46958703]		[1 0]
[0.23106891 0.76893103]		[0 1]
[0.06282786 0.9371721 ]		[0 1]
[0.3534276  0.64657235]		[1 0]
[0.4392002  0.56079984]		[1 0]
[0.39040893 0.60959107]		[0 1]
[0.58933353 0.41066647]		[1 0]
[0.6239191  0.37608084]		[1 0]
[0.5964995  0.40350053]		[1 0]
[0.958245   0.04175495]		[1 0]
[0.06965207 0.930348  ]		[0 1]
[0.13231361 0.8676864 ]		[0 1]
[0.44184807 0.55815196]		[1 0]
[0.79296225 0.20703778]		[1 0]
[0.2831837  0.71681637]		[1 0]
[0.11808338 0.8819167 ]		[0 1]
[0.2623761  0.73762393]		[1 0]
[0.413929 0.586071]		[1 0]
[0.2800024  0.71999764]		[1 0]
[0.7283907  0.27160934]		[1 0]
[0.8683307 0.1316693]		[1 0]
[0.51885825 0.48114172]		[0 1]
[0.20306051 0.7969395 ]		[0 1]
[0.9761209  0.02387915]		[1 0]
[0.14657462 0.8534254 ]		[0 1]
[0.43405184 0.5659481 ]		[1 0]
[0.97402936 0.02597065]		[1 0]
[0.16911781 0.8308822 ]		[0 1]
[0.17130649 0.82869345]		[0 1]
[0.3861003 0.6138997]		[0 1]
[0.6692484  0.33075154]		[1 0]
[0.36435825 0.6356417 ]		[1 0]
[0.29436347 0.70563656]		[1 0]
[0.7840637  0.21593632]		[1 0]
[0.5279786  0.47202146]		[0 1]
[0.09875464 0.90124536]		[0 1]
[0.36546892 0.63453114]		[1 0]
[0.76615995 0.23384002]		[0 1]
[0.26289243 0.7371076 ]		[0 1]
[0.06536165 0.9346383 ]		[0 1]
[0.35109946 0.64890057]		[1 0]
[0.24703425 0.75296575]		[0 1]
[0.5629191  0.43708086]		[0 1]
[0.7523553  0.24764471]		[1 0]
[0.24280219 0.7571978 ]		[0 1]
[0.58281827 0.4171817 ]		[0 1]
[0.9709787  0.02902133]		[1 0]
[0.79113406 0.20886599]		[1 0]
[0.6494749 0.3505251]		[1 0]
[0.31082797 0.6891721 ]		[1 0]
[0.3815451 0.6184549]		[1 0]
[0.64602184 0.3539781 ]		[1 0]
[0.12500726 0.8749927 ]		[1 0]
[0.08689511 0.9131049 ]		[0 1]
[0.28636688 0.7136332 ]		[0 1]
[0.2735676  0.72643244]		[0 1]
[0.1673345 0.8326655]		[0 1]
[0.22832869 0.7716713 ]		[0 1]
[0.11316094 0.88683903]		[0 1]
[0.25791028 0.7420897 ]		[0 1]
[0.5857114  0.41428855]		[0 1]
[0.38983524 0.6101647 ]		[0 1]
[0.12712856 0.87287146]		[1 0]
[0.64835477 0.3516452 ]		[1 0]
[0.6290381  0.37096193]		[0 1]
[0.6461148 0.3538852]		[0 1]
[0.69765 0.30235]		[1 0]
[0.38189945 0.6181006 ]		[1 0]
[0.4804448  0.51955515]		[1 0]
[0.968436   0.03156403]		[1 0]
[0.2485416  0.75145847]		[0 1]
[0.82124037 0.17875968]		[1 0]
[0.5824872 0.4175128]		[0 1]
[0.27892995 0.7210701 ]		[1 0]
[0.5528575  0.44714245]		[1 0]
[0.5637216  0.43627837]		[0 1]
[0.24795721 0.7520427 ]		[1 0]
[0.88248706 0.11751289]		[1 0]
[0.64304006 0.35696   ]		[1 0]
[0.01682801 0.98317194]		[0 1]
[0.13825466 0.8617453 ]		[1 0]
[0.901785   0.09821498]		[1 0]
[0.37309834 0.6269016 ]		[0 1]
[0.5538554  0.44614452]		[0 1]
[0.1767242  0.82327586]		[0 1]
[0.57121813 0.4287819 ]		[0 1]
[0.94499487 0.05500509]		[1 0]
[0.09274486 0.9072551 ]		[1 0]
[0.838331   0.16166897]		[1 0]
[0.7010567  0.29894322]		[0 1]
[0.19463398 0.80536604]		[0 1]
[0.44948027 0.5505197 ]		[0 1]
[0.6009942  0.39900574]		[0 1]
[0.87487066 0.12512934]		[0 1]
[0.9131345  0.08686545]		[1 0]
[0.16595043 0.8340496 ]		[0 1]
[0.46585444 0.53414553]		[1 0]
[0.70978576 0.29021427]		[1 0]
[0.7219698  0.27803022]		[0 1]
[0.8734342  0.12656577]		[1 0]
[0.5084402 0.4915598]		[0 1]
[0.11774579 0.8822542 ]		[0 1]
[0.6105282  0.38947177]		[1 0]
[0.5809706  0.41902944]		[1 0]
[0.26390278 0.7360972 ]		[1 0]
[0.10505038 0.8949496 ]		[0 1]
[0.41941544 0.5805845 ]		[0 1]
[0.55972874 0.44027123]		[1 0]
[0.8015973  0.19840269]		[1 0]
[0.4692254  0.53077453]		[0 1]
[0.64086986 0.35913017]		[1 0]
[0.16450755 0.83549243]		[0 1]
[0.18198128 0.81801873]		[0 1]
[0.13991064 0.86008936]		[0 1]
[0.9220339  0.07796612]		[1 0]
[0.7286997 0.2713003]		[0 1]
[0.64191103 0.358089  ]		[0 1]
[0.3020482  0.69795173]		[0 1]
[0.9393923 0.0606077]		[1 0]
[0.94625187 0.05374808]		[1 0]
[0.46908882 0.5309111 ]		[1 0]
[0.26718172 0.73281825]		[0 1]
[0.1553032 0.8446968]		[0 1]
[0.57138145 0.42861858]		[0 1]
[0.16023825 0.8397618 ]		[0 1]
[0.04311761 0.95688236]		[0 1]
[0.57039684 0.42960313]		[1 0]
[0.3884294 0.6115706]		[0 1]
[0.6743098  0.32569018]		[0 1]
[0.1611099 0.8388901]		[0 1]
[0.17273767 0.82726234]		[0 1]
[0.6016141  0.39838585]		[0 1]
[0.44908515 0.5509149 ]		[0 1]
[0.9072437 0.0927562]		[1 0]
[0.41231105 0.5876889 ]		[0 1]
[0.47750556 0.5224945 ]		[1 0]
[0.47688136 0.5231186 ]		[1 0]
[0.71719587 0.2828042 ]		[1 0]
[0.8748975  0.12510253]		[1 0]
[0.4208522  0.57914776]		[1 0]
[0.8004224  0.19957767]		[0 1]
[0.25094348 0.7490566 ]		[1 0]
[0.11085338 0.88914657]		[0 1]
[0.07057073 0.92942923]		[0 1]
[0.50680274 0.4931973 ]		[0 1]
[0.43960837 0.5603916 ]		[1 0]
[0.591237   0.40876293]		[1 0]
[0.6751584  0.32484156]		[1 0]
[0.62469083 0.3753092 ]		[0 1]
[0.12196177 0.8780382 ]		[0 1]
[0.27190003 0.7280999 ]		[0 1]
[0.56861234 0.4313877 ]		[0 1]
[0.18280198 0.81719804]		[0 1]
[0.7861624  0.21383765]		[1 0]
[0.11583628 0.88416374]		[0 1]
[0.9187371  0.08126297]		[1 0]
[0.65576255 0.34423742]		[0 1]
[0.27337715 0.7266229 ]		[1 0]
[0.32262966 0.67737037]		[0 1]
[0.20279048 0.7972095 ]		[1 0]
[0.88799864 0.11200134]		[1 0]
[0.68870085 0.31129912]		[1 0]
[0.6491282  0.35087177]		[0 1]
[0.1554407 0.8445593]		[0 1]
[0.20199347 0.79800653]		[0 1]
[0.26544157 0.7345584 ]		[0 1]
[0.13383846 0.8661615 ]		[0 1]
[0.7631915  0.23680848]		[0 1]
[0.4945303 0.5054697]		[1 0]
[0.03669262 0.9633074 ]		[0 1]
[0.14358535 0.8564146 ]		[0 1]
[0.68839896 0.31160107]		[0 1]
[0.75330144 0.24669856]		[1 0]
[0.819087   0.18091293]		[1 0]
[0.56743777 0.43256232]		[1 0]
[0.9326856  0.06731433]		[1 0]
[0.07243973 0.9275602 ]		[0 1]
[0.7376538  0.26234618]		[0 1]
[0.4800441 0.5199559]		[0 1]
[0.2699338 0.7300662]		[0 1]
[0.34049916 0.65950084]		[0 1]
[0.26217106 0.7378289 ]		[1 0]
[0.96312433 0.03687565]		[1 0]
[0.52396244 0.47603753]		[0 1]
[0.05621656 0.94378346]		[0 1]
[0.1995255 0.8004745]		[0 1]
[0.12127089 0.8787291 ]		[0 1]
[0.9674673  0.03253266]		[1 0]
[0.5860808 0.4139192]		[1 0]
[0.15508908 0.844911  ]		[0 1]
[0.59893405 0.40106595]		[0 1]
[0.5894192 0.4105808]		[0 1]
[0.9703151  0.02968488]		[1 0]
[0.7742045  0.22579545]		[1 0]
[0.13989465 0.86010534]		[0 1]
[0.68505    0.31494996]		[1 0]
[0.7399605 0.2600395]		[1 0]
[0.9731366  0.02686341]		[1 0]
[0.23571014 0.7642898 ]		[0 1]
[0.7086732 0.2913268]		[1 0]
[0.7891262 0.2108738]		[0 1]
[0.9655025  0.03449755]		[1 0]
[0.5043915 0.4956085]		[1 0]
[0.3448449  0.65515506]		[0 1]
[0.19329323 0.8067068 ]		[1 0]
[0.5060014  0.49399862]		[1 0]
[0.7222997  0.27770028]		[1 0]
[0.05637101 0.943629  ]		[0 1]
[0.32618514 0.67381483]		[0 1]
[0.22625883 0.7737412 ]		[0 1]
[0.96746194 0.03253812]		[1 0]
[0.34181443 0.65818554]		[0 1]
[0.23086056 0.7691394 ]		[0 1]
[0.6546137 0.3453863]		[0 1]
[0.47212082 0.5278792 ]		[1 0]
[0.62012774 0.3798723 ]		[1 0]
[0.78205115 0.21794887]		[1 0]
[0.95879984 0.04120016]		[1 0]
[0.8138563  0.18614376]		[1 0]
[0.14733061 0.85266936]		[0 1]
[0.9420226  0.05797736]		[1 0]
[0.29097232 0.70902765]		[0 1]
[0.85851663 0.1414834 ]		[1 0]
[0.17334679 0.8266532 ]		[0 1]
[0.13596039 0.8640396 ]		[0 1]
[0.4496556 0.5503444]		[0 1]
[0.1755438 0.8244562]		[0 1]
[0.47872633 0.5212736 ]		[0 1]
[0.4269114 0.5730886]		[1 0]
[0.6510699  0.34893012]		[1 0]
[0.89286685 0.10713314]		[1 0]
[0.81719023 0.18280977]		[1 0]
[0.10455207 0.8954479 ]		[0 1]
[0.24763565 0.75236434]		[1 0]
[0.2412714  0.75872856]		[1 0]
[0.12760897 0.87239105]		[0 1]
[0.7847341  0.21526596]		[1 0]
[0.9686133  0.03138667]		[0 1]
[0.27420375 0.7257963 ]		[0 1]
[0.89464426 0.1053557 ]		[1 0]
[0.3726874  0.62731254]		[1 0]
[0.6895996  0.31040043]		[1 0]
[0.9760549  0.02394516]		[1 0]
[0.4824145  0.51758546]		[1 0]
[0.2790234  0.72097665]		[0 1]
[0.11499407 0.8850059 ]		[1 0]
[0.7236859  0.27631408]		[0 1]
[0.9518704  0.04812958]		[1 0]
[0.3160496 0.6839504]		[0 1]
[0.20979446 0.79020554]		[0 1]
[0.21258256 0.7874174 ]		[0 1]
[0.46347153 0.53652847]		[1 0]
[0.60872185 0.39127812]		[1 0]
[0.8258759  0.17412409]		[1 0]
[0.7497465  0.25025344]		[0 1]
[0.68940574 0.31059423]		[0 1]
[0.48562297 0.514377  ]		[0 1]
[0.13563268 0.8643673 ]		[0 1]
[0.0295914 0.9704086]		[0 1]
[0.4005625 0.5994375]		[0 1]
[0.5706154 0.4293846]		[1 0]
[0.61306816 0.3869318 ]		[1 0]
[0.9750073  0.02499269]		[1 0]
[0.95813763 0.0418624 ]		[1 0]
[0.73215795 0.26784208]		[0 1]
[0.12863149 0.8713685 ]		[0 1]
