PREDICTED		ACTUAL
[0.761249   0.23875092]		[1 0]
[0.30465835 0.69534165]		[0 1]
[0.02835063 0.9716493 ]		[0 1]
[0.22555661 0.7744434 ]		[0 1]
[0.5180507 0.4819493]		[0 1]
[0.5923131  0.40768686]		[0 1]
[0.6704751  0.32952484]		[1 0]
[0.27161497 0.72838503]		[0 1]
[0.09122778 0.9087722 ]		[0 1]
[0.5969736 0.4030264]		[0 1]
[0.34018445 0.6598155 ]		[0 1]
[0.7982975  0.20170243]		[1 0]
[0.6978314  0.30216864]		[1 0]
[0.9900417  0.00995838]		[1 0]
[0.75025547 0.24974447]		[1 0]
[0.55937386 0.44062614]		[0 1]
[0.9763763  0.02362377]		[1 0]
[0.28964105 0.710359  ]		[0 1]
[0.3630734  0.63692665]		[0 1]
[0.5536915 0.4463085]		[1 0]
[0.07696991 0.9230301 ]		[0 1]
[0.22878459 0.77121544]		[0 1]
[0.8131595  0.18684049]		[0 1]
[0.0720112 0.9279888]		[0 1]
[0.8540376  0.14596245]		[1 0]
[0.9757194  0.02428058]		[1 0]
[0.6017082  0.39829183]		[0 1]
[0.06655621 0.9334438 ]		[1 0]
[0.8541564  0.14584363]		[1 0]
[0.19585213 0.8041479 ]		[0 1]
[0.08000515 0.9199949 ]		[0 1]
[0.96927    0.03073005]		[1 0]
[0.41322377 0.5867762 ]		[1 0]
[0.7995749  0.20042515]		[1 0]
[0.06080953 0.9391905 ]		[1 0]
[0.2147278 0.7852722]		[0 1]
[0.6453319 0.354668 ]		[1 0]
[0.93928397 0.06071602]		[1 0]
[0.629611   0.37038898]		[1 0]
[0.7010142  0.29898575]		[1 0]
[0.72940713 0.2705928 ]		[1 0]
[0.1473459 0.8526541]		[0 1]
[0.9709138  0.02908615]		[1 0]
[0.06538499 0.934615  ]		[0 1]
[0.06854852 0.93145144]		[0 1]
[0.7133963  0.28660372]		[1 0]
[0.940865   0.05913505]		[1 0]
[0.99249786 0.00750215]		[1 0]
[0.95382786 0.04617216]		[1 0]
[0.8401841  0.15981592]		[1 0]
[0.10335314 0.8966468 ]		[0 1]
[0.74976146 0.25023854]		[1 0]
[0.38211405 0.61788595]		[0 1]
[0.28119063 0.7188094 ]		[0 1]
[0.9475874  0.05241262]		[0 1]
[0.3941487  0.60585135]		[0 1]
[0.2678803  0.73211974]		[0 1]
[0.3470837 0.6529163]		[1 0]
[0.5909802 0.4090198]		[0 1]
[0.08511031 0.9148897 ]		[1 0]
[0.6450945 0.3549055]		[1 0]
[0.802573   0.19742702]		[1 0]
[0.76603323 0.23396677]		[1 0]
[0.43939617 0.56060386]		[0 1]
[0.6662971  0.33370295]		[1 0]
[0.5697185 0.4302815]		[0 1]
[0.8553793  0.14462075]		[0 1]
[0.5386973  0.46130273]		[1 0]
[0.55474085 0.44525912]		[1 0]
[0.5284103  0.47158962]		[0 1]
[0.7029492  0.29705083]		[1 0]
[0.667295   0.33270502]		[1 0]
[0.6093937  0.39060625]		[1 0]
[0.9154003  0.08459967]		[1 0]
[0.7361672  0.26383284]		[0 1]
[0.6209701 0.3790299]		[1 0]
[0.7319751  0.26802492]		[1 0]
[0.21828504 0.7817149 ]		[0 1]
[0.7660238  0.23397619]		[1 0]
[0.6265655  0.37343448]		[1 0]
[0.2715753  0.72842467]		[1 0]
[0.24178752 0.75821245]		[1 0]
[0.6840648  0.31593522]		[1 0]
[0.38679725 0.6132027 ]		[1 0]
[0.13106303 0.86893696]		[0 1]
[0.17524989 0.8247501 ]		[0 1]
[0.57696784 0.4230322 ]		[1 0]
[0.37767938 0.6223206 ]		[0 1]
[0.5947019 0.4052981]		[1 0]
[0.85967106 0.140329  ]		[1 0]
[0.22680725 0.77319276]		[0 1]
[0.3351123  0.66488767]		[0 1]
[0.59870315 0.4012968 ]		[1 0]
[0.69460016 0.30539984]		[1 0]
[0.9728491  0.02715089]		[1 0]
[0.74804586 0.25195414]		[1 0]
[0.725001   0.27499896]		[1 0]
[0.35577214 0.64422786]		[0 1]
[0.2900359 0.7099641]		[1 0]
[0.81782573 0.18217425]		[1 0]
[0.44417074 0.5558292 ]		[1 0]
[0.47621232 0.52378774]		[0 1]
[0.40045723 0.59954274]		[0 1]
[0.9285378  0.07146219]		[1 0]
[0.2665551  0.73344487]		[0 1]
[0.5690977  0.43090233]		[1 0]
[0.44589674 0.55410326]		[1 0]
[0.7469048 0.2530952]		[0 1]
[0.99163705 0.00836297]		[1 0]
[0.03716684 0.96283317]		[0 1]
[0.32658252 0.6734175 ]		[1 0]
[0.94142324 0.05857684]		[1 0]
[0.86318445 0.13681556]		[1 0]
[0.49495682 0.50504315]		[1 0]
[0.62820154 0.37179837]		[1 0]
[0.1588453 0.8411547]		[1 0]
[0.5856239  0.41437608]		[1 0]
[0.62848586 0.3715142 ]		[1 0]
[0.0942645 0.9057355]		[0 1]
[0.0746793  0.92532074]		[0 1]
[0.7803154  0.21968463]		[0 1]
[0.8194793  0.18052071]		[1 0]
[0.44044816 0.5595519 ]		[0 1]
[0.40616772 0.5938323 ]		[0 1]
[0.8200266  0.17997345]		[0 1]
[0.6915454 0.3084545]		[1 0]
[0.28188282 0.7181172 ]		[0 1]
[0.5384206  0.46157935]		[1 0]
[0.7511496  0.24885044]		[1 0]
[0.185771 0.814229]		[0 1]
[0.23138371 0.76861626]		[0 1]
[0.07078383 0.9292162 ]		[0 1]
[0.59994704 0.400053  ]		[1 0]
[0.1877405  0.81225944]		[0 1]
[0.7109888  0.28901118]		[1 0]
[0.46261138 0.5373887 ]		[1 0]
[0.72323906 0.27676094]		[1 0]
[0.66834396 0.3316561 ]		[1 0]
[0.32078803 0.679212  ]		[0 1]
[0.89905274 0.10094723]		[1 0]
[0.8540257  0.14597431]		[1 0]
[0.79309344 0.20690659]		[0 1]
[0.33215806 0.667842  ]		[0 1]
[0.0466846 0.9533154]		[0 1]
[0.6077588 0.3922412]		[1 0]
[0.02268152 0.97731847]		[0 1]
[0.8881178  0.11188228]		[1 0]
[0.10519269 0.8948073 ]		[0 1]
[0.37939438 0.6206056 ]		[0 1]
[0.49549565 0.5045044 ]		[0 1]
[0.8303218  0.16967818]		[1 0]
[0.5763402 0.4236598]		[0 1]
[0.4021342  0.59786576]		[1 0]
[0.9634097  0.03659023]		[1 0]
[0.76614386 0.23385614]		[1 0]
[0.05856419 0.94143575]		[0 1]
[0.7616096  0.23839039]		[1 0]
[0.65368026 0.34631976]		[0 1]
[0.09391735 0.90608263]		[0 1]
[0.11279859 0.88720137]		[0 1]
[0.43819222 0.56180775]		[1 0]
[0.43544397 0.564556  ]		[0 1]
[0.99692094 0.00307906]		[1 0]
[0.00528971 0.9947103 ]		[0 1]
[0.80630565 0.19369434]		[1 0]
[0.6460198  0.35398018]		[1 0]
[0.99234176 0.00765822]		[1 0]
[0.20704255 0.7929574 ]		[0 1]
[0.7432864 0.2567137]		[1 0]
[0.28470632 0.71529365]		[1 0]
[0.77761334 0.22238663]		[1 0]
[0.15691103 0.843089  ]		[1 0]
[0.74472743 0.25527257]		[1 0]
[0.3299 0.6701]		[1 0]
[0.25357035 0.7464297 ]		[1 0]
[0.77267045 0.22732951]		[1 0]
[0.7632755  0.23672448]		[1 0]
[0.91118103 0.08881894]		[1 0]
[0.3918427 0.6081573]		[1 0]
[0.9218903 0.0781097]		[1 0]
[0.05913144 0.94086856]		[0 1]
[0.5069799  0.49302012]		[0 1]
[0.12625307 0.8737469 ]		[0 1]
[0.6570316  0.34296843]		[0 1]
[0.86597806 0.13402195]		[1 0]
[0.49949482 0.50050527]		[1 0]
[0.727384  0.2726161]		[1 0]
[0.95259684 0.04740313]		[1 0]
[0.5215969 0.4784031]		[1 0]
[0.26938832 0.7306117 ]		[0 1]
[0.45563117 0.5443688 ]		[1 0]
[0.9819165  0.01808349]		[1 0]
[0.0412483  0.95875174]		[0 1]
[0.00854897 0.9914511 ]		[0 1]
[0.6494125  0.35058752]		[0 1]
[0.98782593 0.0121741 ]		[1 0]
[0.6227159  0.37728408]		[1 0]
[0.4406333 0.5593667]		[0 1]
[0.06708749 0.93291247]		[0 1]
[0.1209363 0.8790637]		[0 1]
[0.5230264  0.47697362]		[1 0]
[0.9902132  0.00978685]		[1 0]
[0.27611312 0.72388685]		[0 1]
[0.43860605 0.5613939 ]		[0 1]
[0.9115275  0.08847249]		[1 0]
[0.7511626 0.2488374]		[0 1]
[0.43249062 0.56750935]		[1 0]
[0.7763161  0.22368391]		[0 1]
[0.8591483  0.14085174]		[1 0]
[0.4621085  0.53789157]		[1 0]
[0.04798361 0.9520164 ]		[0 1]
[0.12072701 0.879273  ]		[0 1]
[0.54659027 0.45340973]		[1 0]
[0.26330686 0.73669314]		[0 1]
[0.2519304 0.7480697]		[1 0]
[0.04758787 0.9524121 ]		[0 1]
[0.97294563 0.02705437]		[1 0]
[0.44448993 0.55551004]		[1 0]
[0.31986368 0.6801364 ]		[0 1]
[0.292805  0.7071951]		[0 1]
[0.9593018  0.04069814]		[0 1]
[0.9397177  0.06028236]		[1 0]
[0.99512297 0.00487709]		[1 0]
[0.6107142  0.38928574]		[1 0]
[0.9756742  0.02432574]		[1 0]
[0.53954333 0.46045664]		[1 0]
[0.65811443 0.3418856 ]		[1 0]
[0.11183621 0.88816375]		[0 1]
[0.6325185  0.36748153]		[1 0]
[0.08420891 0.9157911 ]		[0 1]
[0.82648414 0.17351587]		[1 0]
[0.37283948 0.6271605 ]		[0 1]
[0.5525964  0.44740364]		[0 1]
[0.9247242  0.07527576]		[0 1]
[0.5812853 0.4187147]		[0 1]
[0.9842107  0.01578928]		[1 0]
[0.6152816  0.38471845]		[1 0]
[0.35826746 0.6417325 ]		[0 1]
[0.01911238 0.98088765]		[0 1]
[0.6527447  0.34725526]		[1 0]
[0.70887524 0.29112473]		[1 0]
[0.0643821 0.9356179]		[0 1]
[0.01450298 0.98549706]		[0 1]
[0.33931866 0.66068125]		[0 1]
[0.30202022 0.6979798 ]		[0 1]
[0.89071286 0.10928714]		[1 0]
[0.04811933 0.95188063]		[0 1]
[0.12588811 0.8741119 ]		[0 1]
[0.07520455 0.92479545]		[0 1]
[0.54869026 0.45130977]		[0 1]
[0.21971941 0.7802806 ]		[0 1]
[0.52060187 0.4793981 ]		[0 1]
[0.30868837 0.69131166]		[0 1]
[0.99523985 0.00476018]		[1 0]
[0.4284573 0.5715426]		[0 1]
[0.20529316 0.7947068 ]		[0 1]
[0.92284626 0.07715377]		[1 0]
[0.38811672 0.6118833 ]		[1 0]
[0.35432968 0.6456703 ]		[1 0]
[0.33256862 0.66743135]		[0 1]
[0.97478    0.02521993]		[1 0]
[0.04514318 0.9548568 ]		[0 1]
[0.96273506 0.03726496]		[1 0]
[0.0304551 0.9695449]		[0 1]
[0.7236233  0.27637672]		[1 0]
[0.5353062  0.46469378]		[0 1]
[0.02267856 0.97732145]		[0 1]
[0.84224814 0.15775181]		[1 0]
[0.58810925 0.4118908 ]		[1 0]
[0.5978947  0.40210524]		[1 0]
[0.8649681  0.13503182]		[1 0]
[0.866419 0.133581]		[1 0]
[0.5572695  0.44273046]		[1 0]
[0.339811 0.660189]		[1 0]
[0.01411736 0.98588264]		[0 1]
[0.89315224 0.10684776]		[1 0]
[0.44892862 0.5510714 ]		[0 1]
[0.93645304 0.06354697]		[1 0]
[0.93865144 0.06134848]		[1 0]
[0.49277723 0.5072228 ]		[1 0]
[0.2711486 0.7288514]		[1 0]
[0.3661632 0.6338368]		[0 1]
[0.23032917 0.7696708 ]		[0 1]
[0.48682842 0.51317155]		[0 1]
[0.39141396 0.6085861 ]		[1 0]
[0.6425548  0.35744515]		[1 0]
[0.0605175  0.93948245]		[0 1]
[0.34395114 0.65604883]		[1 0]
[0.7947568 0.2052432]		[1 0]
[0.35536426 0.64463574]		[0 1]
[0.35416642 0.6458336 ]		[0 1]
[0.9878128  0.01218723]		[1 0]
[0.28900266 0.7109974 ]		[0 1]
[0.29868054 0.70131946]		[0 1]
[0.49754986 0.5024501 ]		[1 0]
[0.97112626 0.02887377]		[1 0]
[0.65739626 0.34260365]		[0 1]
[0.03672788 0.9632721 ]		[0 1]
[0.65536696 0.34463304]		[1 0]
[0.6566107  0.34338924]		[1 0]
[0.39766642 0.60233355]		[1 0]
[0.68205684 0.3179432 ]		[1 0]
[0.8543265  0.14567353]		[0 1]
[0.21552412 0.7844759 ]		[0 1]
[0.96262455 0.03737542]		[1 0]
[0.88507247 0.11492753]		[1 0]
[0.17401901 0.825981  ]		[0 1]
[0.7018587 0.2981413]		[1 0]
[0.3000563  0.69994366]		[0 1]
[0.8485     0.15149997]		[1 0]
[0.09859916 0.9014008 ]		[0 1]
[0.5018497 0.4981503]		[1 0]
[0.51791465 0.48208535]		[1 0]
[0.45251042 0.54748964]		[0 1]
[0.1322813 0.8677187]		[0 1]
[0.42299324 0.57700676]		[1 0]
[0.87966704 0.12033293]		[1 0]
[0.8628253  0.13717477]		[1 0]
[0.16163173 0.83836824]		[1 0]
[0.1194691 0.8805309]		[0 1]
[0.27443045 0.72556955]		[0 1]
[0.6928888  0.30711114]		[0 1]
[0.11799079 0.8820092 ]		[0 1]
[0.5772568 0.4227432]		[1 0]
[0.82433146 0.1756685 ]		[1 0]
[0.9412109  0.05878906]		[1 0]
[0.39604583 0.60395414]		[0 1]
[0.71334875 0.28665128]		[0 1]
[0.55341566 0.44658428]		[1 0]
[0.10721433 0.89278567]		[1 0]
[0.16733202 0.832668  ]		[0 1]
[0.9101704  0.08982962]		[1 0]
[0.11427218 0.8857278 ]		[0 1]
[0.07847173 0.9215282 ]		[0 1]
[0.58081436 0.4191856 ]		[1 0]
[0.79046744 0.20953251]		[1 0]
[0.23790166 0.7620983 ]		[0 1]
[0.14133519 0.8586648 ]		[0 1]
[0.36597398 0.634026  ]		[0 1]
[0.6254936 0.3745065]		[0 1]
[0.3752769 0.6247231]		[0 1]
[0.69097996 0.30902   ]		[1 0]
[0.97556585 0.02443418]		[1 0]
[0.8064017  0.19359823]		[0 1]
[0.31031182 0.68968815]		[1 0]
[0.47606423 0.5239358 ]		[1 0]
[0.17699026 0.8230098 ]		[1 0]
[0.38672432 0.6132757 ]		[0 1]
[0.51882714 0.48117283]		[0 1]
[0.29721835 0.7027816 ]		[0 1]
[0.27240196 0.727598  ]		[0 1]
[0.501378   0.49862206]		[0 1]
[0.97874284 0.0212572 ]		[1 0]
[0.0311692 0.9688308]		[0 1]
[0.9908432  0.00915683]		[1 0]
[0.2955765 0.7044235]		[0 1]
[0.7989066  0.20109338]		[1 0]
[0.13565351 0.8643465 ]		[0 1]
[0.8602004  0.13979961]		[1 0]
[0.00309444 0.9969055 ]		[0 1]
[0.02336488 0.9766351 ]		[0 1]
[0.97913134 0.02086862]		[1 0]
[0.90759724 0.09240274]		[1 0]
[0.6415563  0.35844374]		[1 0]
[0.20575957 0.79424036]		[1 0]
[0.73096484 0.26903513]		[1 0]
[0.7687734  0.23122664]		[1 0]
[0.80540377 0.19459625]		[1 0]
[0.18322216 0.8167778 ]		[0 1]
[0.07688584 0.9231142 ]		[0 1]
[0.5212555 0.4787446]		[1 0]
[0.763548   0.23645201]		[0 1]
[0.3327321 0.6672679]		[0 1]
[0.1976737 0.8023263]		[0 1]
[0.14377533 0.8562247 ]		[0 1]
[0.36291963 0.6370804 ]		[0 1]
[0.43800232 0.5619977 ]		[0 1]
[0.59371674 0.40628332]		[1 0]
[0.35957026 0.64042974]		[0 1]
[0.14974838 0.8502516 ]		[1 0]
[0.6577111  0.34228888]		[0 1]
[0.8275816  0.17241836]		[1 0]
[0.21050406 0.7894959 ]		[0 1]
[0.00630299 0.993697  ]		[0 1]
[0.69443595 0.30556402]		[1 0]
[0.15288232 0.84711766]		[0 1]
[0.03915652 0.96084356]		[0 1]
[0.82883114 0.17116891]		[1 0]
[0.8451156  0.15488446]		[1 0]
[0.3626762  0.63732386]		[1 0]
[0.09834141 0.9016586 ]		[0 1]
[0.34904426 0.6509558 ]		[0 1]
[0.6705511  0.32944885]		[1 0]
[0.25348103 0.74651897]		[0 1]
[0.1580812 0.8419188]		[0 1]
[0.46682242 0.53317755]		[0 1]
[0.22181922 0.7781808 ]		[0 1]
[0.7506226  0.24937743]		[1 0]
[0.632284   0.36771607]		[1 0]
[0.33247313 0.6675269 ]		[0 1]
[0.37793347 0.6220665 ]		[0 1]
[0.77836245 0.22163758]		[1 0]
[0.80731326 0.19268669]		[0 1]
[0.9812703  0.01872972]		[1 0]
[0.06714852 0.93285143]		[0 1]
[0.3090727 0.6909273]		[1 0]
[0.5272534 0.4727466]		[0 1]
[0.9528965  0.04710355]		[1 0]
[0.63090694 0.36909312]		[0 1]
[0.1721533 0.8278467]		[0 1]
[0.7479195 0.2520805]		[1 0]
[0.73246264 0.26753742]		[0 1]
[0.0794713 0.9205287]		[1 0]
[0.6391048  0.36089525]		[0 1]
[0.05583493 0.94416505]		[0 1]
[0.8871933  0.11280669]		[1 0]
[0.9126103  0.08738968]		[1 0]
[0.38292548 0.6170745 ]		[1 0]
[0.37210816 0.6278918 ]		[1 0]
[0.04251689 0.9574831 ]		[0 1]
[0.35925624 0.64074373]		[0 1]
[0.24626736 0.7537327 ]		[0 1]
[0.24003452 0.7599654 ]		[0 1]
[0.3131492  0.68685085]		[0 1]
[0.8336056  0.16639446]		[1 0]
[0.77080196 0.22919798]		[1 0]
[0.39753732 0.60246265]		[0 1]
[0.41008258 0.5899174 ]		[1 0]
[0.9448327  0.05516739]		[1 0]
[0.22367479 0.77632517]		[1 0]
[0.11651836 0.8834817 ]		[0 1]
[0.4317578 0.5682422]		[0 1]
[0.07007957 0.9299205 ]		[0 1]
[0.9729225  0.02707748]		[1 0]
[0.25874773 0.74125224]		[0 1]
[0.3130735  0.68692654]		[1 0]
[0.10558636 0.89441365]		[0 1]
[0.78988135 0.21011864]		[0 1]
[0.8110654 0.1889347]		[0 1]
[0.15497759 0.8450224 ]		[0 1]
[0.33907154 0.6609284 ]		[0 1]
[0.35887194 0.64112806]		[0 1]
[0.9357597  0.06424026]		[1 0]
[0.20158376 0.79841626]		[0 1]
[0.61728823 0.3827118 ]		[1 0]
[0.77921194 0.22078808]		[0 1]
[0.12849934 0.8715007 ]		[0 1]
[0.51871824 0.48128173]		[0 1]
[0.98635745 0.01364256]		[1 0]
[0.14846438 0.85153556]		[1 0]
[0.37411088 0.6258891 ]		[0 1]
[0.31924653 0.68075347]		[0 1]
[0.8906202  0.10937981]		[0 1]
[0.1865718  0.81342816]		[0 1]
[0.521906 0.478094]		[1 0]
[0.08164345 0.9183565 ]		[0 1]
[0.8265111  0.17348897]		[0 1]
[0.24172676 0.7582732 ]		[1 0]
[0.32488328 0.6751167 ]		[1 0]
[0.03156761 0.9684324 ]		[0 1]
[0.9698723  0.03012763]		[1 0]
[0.40124783 0.5987521 ]		[0 1]
[0.87031925 0.12968074]		[1 0]
[0.82642686 0.17357315]		[0 1]
[0.63899934 0.36100066]		[1 0]
[0.24545673 0.7545433 ]		[0 1]
[0.8004925  0.19950745]		[1 0]
[0.58972996 0.41027   ]		[0 1]
[0.49631238 0.50368756]		[0 1]
[0.91452116 0.08547882]		[1 0]
[0.84180754 0.15819246]		[1 0]
[0.92381907 0.07618092]		[1 0]
[0.74569726 0.2543027 ]		[1 0]
[0.8148463  0.18515374]		[1 0]
[0.9402256  0.05977438]		[0 1]
[0.8243568  0.17564315]		[0 1]
[0.8596149  0.14038506]		[1 0]
[0.4742016 0.5257984]		[1 0]
[0.08251266 0.9174874 ]		[0 1]
[0.99103457 0.0089654 ]		[1 0]
[0.68871444 0.31128561]		[1 0]
[0.9927913  0.00720873]		[1 0]
[0.8905174  0.10948264]		[1 0]
[0.4890116 0.5109884]		[1 0]
[0.23095037 0.76904964]		[0 1]
[0.04080335 0.9591966 ]		[0 1]
[0.2784601  0.72153986]		[0 1]
[0.12042336 0.8795767 ]		[0 1]
[0.39085498 0.60914505]		[0 1]
[0.29756168 0.7024383 ]		[0 1]
[0.88277143 0.1172286 ]		[1 0]
[0.5991592  0.40084088]		[1 0]
[0.07285647 0.9271435 ]		[0 1]
[0.01147185 0.98852813]		[0 1]
[0.8050511  0.19494899]		[0 1]
[0.6302827 0.3697172]		[0 1]
[0.5680492 0.4319508]		[1 0]
[0.11669265 0.88330734]		[0 1]
[0.4867414 0.5132586]		[1 0]
[0.17363094 0.82636905]		[0 1]
[0.7420427 0.2579573]		[1 0]
[0.86219853 0.1378015 ]		[1 0]
[0.52550375 0.47449628]		[1 0]
[0.6154716 0.3845285]		[1 0]
[0.99193466 0.00806534]		[1 0]
[0.79791576 0.20208429]		[1 0]
[0.0040921 0.9959079]		[0 1]
[0.41529235 0.5847076 ]		[0 1]
[0.99268156 0.00731845]		[1 0]
[0.31292254 0.68707746]		[1 0]
[0.99205834 0.00794173]		[1 0]
[0.63412887 0.3658711 ]		[1 0]
[0.48058543 0.51941454]		[0 1]
[0.83434767 0.16565235]		[1 0]
[0.08648989 0.9135101 ]		[0 1]
[0.21234995 0.78765   ]		[0 1]
[0.83087194 0.16912799]		[1 0]
[0.9108735  0.08912652]		[1 0]
[0.44580847 0.55419147]		[0 1]
[0.7817066  0.21829347]		[1 0]
[0.5774686 0.4225314]		[0 1]
[0.39152372 0.6084763 ]		[1 0]
[0.9792565  0.02074345]		[1 0]
[0.4975258 0.5024741]		[0 1]
[0.28232035 0.7176797 ]		[0 1]
[0.39354607 0.60645396]		[1 0]
[0.24804959 0.7519504 ]		[1 0]
[0.39100623 0.6089937 ]		[0 1]
[0.98948824 0.0105118 ]		[1 0]
[0.3643609 0.6356391]		[0 1]
[0.8720973  0.12790276]		[0 1]
[0.07096628 0.92903376]		[0 1]
[0.47077703 0.52922297]		[1 0]
[0.8505763  0.14942367]		[1 0]
[0.9388203  0.06117973]		[1 0]
[0.28980353 0.7101965 ]		[0 1]
[0.9805894  0.01941064]		[1 0]
[0.00977851 0.9902215 ]		[0 1]
[0.31657127 0.68342876]		[0 1]
[0.7915687  0.20843136]		[0 1]
[0.34499845 0.6550015 ]		[1 0]
[0.33056435 0.6694357 ]		[0 1]
[0.859199   0.14080104]		[1 0]
[0.18767597 0.81232405]		[0 1]
[0.3151916 0.6848084]		[0 1]
[0.39708412 0.6029158 ]		[1 0]
[0.7352233 0.2647767]		[1 0]
[0.8696955  0.13030447]		[1 0]
[0.40676424 0.59323573]		[1 0]
[0.4718302 0.5281698]		[1 0]
[0.11917722 0.8808228 ]		[0 1]
[0.38630828 0.6136917 ]		[0 1]
[0.62062955 0.37937042]		[1 0]
[0.37774357 0.62225646]		[0 1]
[0.96589905 0.03410099]		[1 0]
[0.6956718  0.30432823]		[1 0]
[0.32617372 0.67382634]		[0 1]
[0.87401545 0.12598452]		[1 0]
[0.81658995 0.18341008]		[1 0]
[0.3554893 0.6445107]		[0 1]
[0.03109876 0.9689012 ]		[0 1]
[0.14777562 0.85222435]		[0 1]
[0.9759353  0.02406469]		[1 0]
[0.6208352  0.37916484]		[1 0]
[0.6956599  0.30434012]		[1 0]
[0.11872923 0.8812708 ]		[0 1]
[0.46503857 0.5349614 ]		[1 0]
[0.9507804  0.04921963]		[1 0]
[0.25198203 0.74801797]		[0 1]
[0.92217135 0.07782865]		[1 0]
[0.05024264 0.94975734]		[0 1]
[0.08479293 0.9152071 ]		[1 0]
[0.53962284 0.4603771 ]		[1 0]
[0.5955622  0.40443784]		[0 1]
[0.50814116 0.49185887]		[1 0]
[0.6821006  0.31789938]		[1 0]
[0.9514149  0.04858508]		[1 0]
[0.58426416 0.4157358 ]		[0 1]
[0.9476261  0.05237387]		[1 0]
[0.33320355 0.6667964 ]		[0 1]
[0.01152656 0.9884735 ]		[0 1]
[0.49085245 0.5091475 ]		[0 1]
[0.03230589 0.96769404]		[0 1]
[0.17760362 0.82239634]		[0 1]
[0.9777324  0.02226752]		[1 0]
[0.9187056  0.08129442]		[1 0]
[0.5657152  0.43428487]		[1 0]
[0.9876387  0.01236136]		[1 0]
[0.6718453  0.32815468]		[1 0]
[0.7311922  0.26880786]		[0 1]
[0.9409993  0.05900068]		[1 0]
[0.55068254 0.44931743]		[0 1]
[0.72680247 0.2731975 ]		[1 0]
[0.20092139 0.7990786 ]		[1 0]
[0.19734053 0.8026594 ]		[0 1]
[0.5754332  0.42456678]		[1 0]
[0.37440947 0.6255905 ]		[0 1]
[0.9399746  0.06002533]		[1 0]
[0.1338073  0.86619276]		[0 1]
[0.7021331 0.2978669]		[1 0]
[0.9724761  0.02752396]		[1 0]
[0.04262421 0.95737576]		[0 1]
[0.89431864 0.10568137]		[0 1]
[0.26193446 0.73806554]		[0 1]
[0.65818673 0.34181336]		[1 0]
[0.3948497 0.6051503]		[0 1]
[0.65477455 0.34522545]		[1 0]
[0.7692521  0.23074795]		[1 0]
[0.945761 0.054239]		[1 0]
[0.01430436 0.98569566]		[0 1]
[0.639357   0.36064294]		[0 1]
[0.45135292 0.54864705]		[0 1]
[0.09476941 0.9052306 ]		[1 0]
[0.1362361  0.86376387]		[0 1]
[0.99577975 0.00422029]		[1 0]
[0.29449415 0.7055058 ]		[1 0]
[0.991924 0.008076]		[1 0]
[0.981459   0.01854101]		[1 0]
[0.7533856  0.24661446]		[0 1]
[0.5182336  0.48176643]		[1 0]
[0.309074   0.69092596]		[0 1]
[0.88542044 0.11457957]		[1 0]
[0.34776026 0.65223974]		[0 1]
[0.9809809  0.01901908]		[1 0]
[0.364854   0.63514596]		[0 1]
[0.3955613  0.60443866]		[1 0]
[0.28118372 0.71881634]		[0 1]
[0.39184937 0.6081506 ]		[1 0]
[0.6323767  0.36762333]		[0 1]
[0.67272514 0.32727486]		[0 1]
[0.48780033 0.5121997 ]		[1 0]
[0.14018352 0.8598165 ]		[0 1]
[0.5839403  0.41605958]		[1 0]
[0.4493188  0.55068123]		[1 0]
[0.84857625 0.15142381]		[1 0]
[0.30149418 0.6985058 ]		[1 0]
[0.94894177 0.05105826]		[1 0]
[0.86629486 0.13370514]		[1 0]
[0.01566934 0.9843307 ]		[0 1]
[0.7405235  0.25947654]		[0 1]
[0.81937754 0.18062246]		[1 0]
[0.10961668 0.89038324]		[0 1]
[0.6124833  0.38751668]		[1 0]
[0.78939307 0.2106069 ]		[0 1]
[0.44871494 0.55128515]		[0 1]
[0.6051306 0.3948694]		[0 1]
[0.41076794 0.589232  ]		[0 1]
[0.85013556 0.1498645 ]		[1 0]
[0.83080655 0.16919346]		[1 0]
[0.38740692 0.6125931 ]		[1 0]
[0.03178479 0.9682152 ]		[0 1]
[0.71199363 0.2880064 ]		[0 1]
[0.26146358 0.7385364 ]		[0 1]
[0.7264424  0.27355766]		[0 1]
[0.42808753 0.57191247]		[0 1]
[0.17995405 0.8200459 ]		[0 1]
[0.83432853 0.16567145]		[0 1]
[0.6054126 0.3945874]		[1 0]
[0.30949935 0.6905007 ]		[0 1]
[0.14047533 0.8595246 ]		[0 1]
[0.19139135 0.80860865]		[0 1]
[0.10524508 0.8947549 ]		[0 1]
[0.2476526 0.7523474]		[0 1]
[0.1499033 0.8500967]		[0 1]
[0.07034636 0.92965364]		[0 1]
[0.5423635  0.45763642]		[0 1]
[0.56860334 0.43139663]		[1 0]
[0.37832466 0.6216753 ]		[1 0]
[0.43044603 0.56955403]		[0 1]
[0.9089079 0.0910921]		[1 0]
[0.05447201 0.945528  ]		[0 1]
[0.3769743 0.6230257]		[1 0]
[0.61939824 0.3806018 ]		[0 1]
[0.9525518  0.04744825]		[1 0]
[0.6932669  0.30673307]		[0 1]
[0.10701381 0.89298624]		[0 1]
[0.25789103 0.74210894]		[1 0]
[0.19674872 0.8032513 ]		[0 1]
[0.47776848 0.5222316 ]		[1 0]
[0.67182124 0.32817876]		[1 0]
[0.7689112 0.2310888]		[1 0]
[0.77981454 0.22018544]		[1 0]
