PREDICTED		ACTUAL
[0.24782412 0.75217587]		[0 1]
[0.14103155 0.8589685 ]		[0 1]
[0.7362092  0.26379073]		[1 0]
[0.37703845 0.62296164]		[0 1]
[0.2219513 0.7780487]		[0 1]
[0.6350647 0.3649353]		[1 0]
[0.05325974 0.94674027]		[0 1]
[0.56959105 0.43040892]		[0 1]
[0.8749861  0.12501393]		[1 0]
[0.69805354 0.30194646]		[1 0]
[0.6846118  0.31538817]		[1 0]
[0.8221621  0.17783788]		[1 0]
[0.02801279 0.9719872 ]		[0 1]
[0.75570214 0.24429792]		[1 0]
[0.19954397 0.80045605]		[1 0]
[0.8815632  0.11843678]		[1 0]
[0.01682225 0.9831777 ]		[0 1]
[0.8713859  0.12861413]		[1 0]
[0.3895405  0.61045945]		[1 0]
[0.0761234 0.9238766]		[0 1]
[0.8982555 0.1017445]		[1 0]
[0.65633404 0.34366596]		[0 1]
[0.47489658 0.5251034 ]		[0 1]
[0.35998887 0.64001113]		[0 1]
[0.9736848  0.02631522]		[1 0]
[0.77804434 0.22195566]		[1 0]
[0.07733293 0.9226671 ]		[0 1]
[0.5017337  0.49826637]		[0 1]
[0.8705837  0.12941627]		[0 1]
[0.94276935 0.05723067]		[1 0]
[0.5377788  0.46222124]		[0 1]
[0.36345646 0.6365436 ]		[0 1]
[0.90501356 0.0949864 ]		[1 0]
[0.14525568 0.8547443 ]		[0 1]
[0.8372371 0.1627628]		[1 0]
[0.53905153 0.46094844]		[0 1]
[0.16306722 0.8369328 ]		[0 1]
[0.3397313  0.66026866]		[0 1]
[0.65742636 0.3425736 ]		[1 0]
[0.55960596 0.44039404]		[1 0]
[0.21006517 0.7899348 ]		[0 1]
[0.7506614  0.24933858]		[0 1]
[0.10783624 0.89216375]		[0 1]
[0.86134493 0.13865505]		[0 1]
[0.38567582 0.6143242 ]		[0 1]
[0.33202377 0.66797626]		[1 0]
[0.53526497 0.46473506]		[1 0]
[0.0976988  0.90230125]		[0 1]
[0.70669645 0.29330352]		[0 1]
[0.88256997 0.11743003]		[1 0]
[0.47714368 0.52285635]		[0 1]
[0.5864734  0.41352665]		[1 0]
[0.7411575 0.2588425]		[1 0]
[0.7267155 0.2732845]		[1 0]
[0.1096177  0.89038235]		[0 1]
[0.7514317  0.24856828]		[0 1]
[0.95834935 0.04165062]		[1 0]
[0.36479625 0.6352038 ]		[0 1]
[0.2091997  0.79080033]		[0 1]
[0.6853437  0.31465635]		[1 0]
[0.10954396 0.890456  ]		[0 1]
[0.19796078 0.80203927]		[0 1]
[0.29745308 0.7025469 ]		[0 1]
[0.66771966 0.33228034]		[1 0]
[0.73614556 0.26385444]		[1 0]
[0.62471837 0.37528163]		[1 0]
[0.12234009 0.87766   ]		[0 1]
[0.93475246 0.06524754]		[1 0]
[0.7325644 0.2674356]		[1 0]
[0.9585826  0.04141744]		[0 1]
[0.48672897 0.5132711 ]		[0 1]
[0.21936123 0.78063875]		[0 1]
[0.44880965 0.5511904 ]		[0 1]
[0.30308148 0.69691855]		[0 1]
[0.643524   0.35647607]		[1 0]
[0.44160017 0.5583998 ]		[1 0]
[0.31440338 0.68559664]		[0 1]
[0.7443678  0.25563222]		[0 1]
[0.7937961  0.20620391]		[1 0]
[0.27429298 0.72570705]		[1 0]
[0.7800528  0.21994725]		[1 0]
[0.3072998 0.6927002]		[0 1]
[0.86296576 0.13703427]		[1 0]
[0.95416063 0.04583934]		[1 0]
[0.3233077 0.6766923]		[1 0]
[0.17293112 0.82706887]		[0 1]
[0.26662245 0.7333776 ]		[0 1]
[0.15718782 0.8428122 ]		[0 1]
[0.9397643  0.06023562]		[1 0]
[0.7375159 0.262484 ]		[1 0]
[0.28962535 0.71037465]		[0 1]
[0.8553524 0.1446476]		[1 0]
[0.39818382 0.60181624]		[1 0]
[0.87720567 0.12279439]		[1 0]
[0.92594796 0.07405208]		[1 0]
[0.3216558 0.6783442]		[0 1]
[0.21842223 0.7815777 ]		[0 1]
[0.79262245 0.20737757]		[1 0]
[0.46863642 0.53136367]		[1 0]
[0.89882416 0.10117584]		[1 0]
[0.9616507  0.03834933]		[1 0]
[0.42793474 0.57206523]		[0 1]
[0.09288521 0.90711486]		[0 1]
[0.5126303  0.48736972]		[1 0]
[0.45793697 0.54206306]		[0 1]
[0.5586214  0.44137862]		[0 1]
[0.53078115 0.46921885]		[1 0]
[0.6053147  0.39468533]		[0 1]
[0.96821946 0.03178049]		[1 0]
[0.4148953 0.5851047]		[0 1]
[0.27739856 0.7226015 ]		[1 0]
[0.8380151  0.16198488]		[0 1]
[0.7007481 0.2992519]		[1 0]
[0.82368577 0.17631423]		[0 1]
[0.46111405 0.53888595]		[0 1]
[0.39855075 0.6014493 ]		[0 1]
[0.25072628 0.7492737 ]		[0 1]
[0.2126715 0.7873285]		[1 0]
[0.22458127 0.77541876]		[1 0]
[0.7826625  0.21733752]		[1 0]
[0.670247   0.32975298]		[1 0]
[0.33621407 0.66378593]		[1 0]
[0.64811295 0.35188708]		[1 0]
[0.21956639 0.78043365]		[0 1]
[0.6826139  0.31738612]		[0 1]
[0.23185228 0.7681477 ]		[0 1]
[0.13587064 0.8641293 ]		[0 1]
[0.6394913  0.36050868]		[1 0]
[0.67399937 0.3260007 ]		[1 0]
[0.38048214 0.61951786]		[0 1]
[0.86111635 0.13888365]		[1 0]
[0.91705865 0.0829413 ]		[1 0]
[0.41723552 0.5827645 ]		[0 1]
[0.24476768 0.75523233]		[0 1]
[0.18255252 0.81744754]		[0 1]
[0.95999926 0.04000068]		[1 0]
[0.15801622 0.8419838 ]		[0 1]
[0.54035294 0.45964697]		[0 1]
[0.7922096  0.20779034]		[1 0]
[0.48578432 0.51421565]		[1 0]
[0.95781183 0.04218812]		[1 0]
[0.30626208 0.693738  ]		[0 1]
[0.47211823 0.5278818 ]		[1 0]
[0.06908136 0.9309186 ]		[0 1]
[0.10874397 0.89125603]		[0 1]
[0.7509297  0.24907027]		[1 0]
[0.8012691  0.19873092]		[1 0]
[0.23572475 0.76427525]		[1 0]
[0.7191015  0.28089848]		[0 1]
[0.5031852 0.4968148]		[1 0]
[0.68244106 0.3175589 ]		[1 0]
[0.23720714 0.7627929 ]		[0 1]
[0.20021576 0.79978424]		[0 1]
[0.66061383 0.33938617]		[1 0]
[0.7005423 0.2994577]		[1 0]
[0.22340988 0.77659017]		[0 1]
[0.5385299  0.46147016]		[1 0]
[0.21885864 0.78114134]		[1 0]
[0.76407135 0.23592868]		[1 0]
[0.05167139 0.9483287 ]		[0 1]
[0.7688599 0.23114  ]		[1 0]
[0.6086986 0.3913014]		[0 1]
[0.03978237 0.9602176 ]		[0 1]
[0.1889935  0.81100655]		[1 0]
[0.7779292  0.22207086]		[0 1]
[0.3548711  0.64512897]		[1 0]
[0.75191194 0.24808803]		[0 1]
[0.20795871 0.79204136]		[0 1]
[0.6136115  0.38638854]		[0 1]
[0.02423573 0.9757642 ]		[0 1]
[0.5343956  0.46560445]		[1 0]
[0.30524045 0.69475955]		[0 1]
[0.59126705 0.40873292]		[1 0]
[0.10305905 0.89694095]		[0 1]
[0.7859418  0.21405824]		[0 1]
[0.36164162 0.6383583 ]		[0 1]
[0.1367531 0.8632469]		[0 1]
[0.5726165  0.42738348]		[1 0]
[0.16524287 0.83475715]		[0 1]
[0.47714308 0.5228569 ]		[1 0]
[0.771055 0.228945]		[1 0]
[0.5180137  0.48198634]		[1 0]
[0.96278685 0.03721311]		[1 0]
[0.5215862  0.47841388]		[1 0]
[0.7855525  0.21444753]		[1 0]
[0.24671596 0.75328404]		[0 1]
[0.6176266  0.38237336]		[1 0]
[0.21657634 0.7834236 ]		[0 1]
[0.5220886  0.47791144]		[1 0]
[0.29259434 0.7074057 ]		[0 1]
[0.305262 0.694738]		[0 1]
[0.5858711  0.41412887]		[1 0]
[0.12430182 0.8756982 ]		[0 1]
[0.4207287  0.57927126]		[0 1]
[0.34128067 0.65871936]		[0 1]
[0.37259176 0.6274082 ]		[0 1]
[0.8207989  0.17920108]		[1 0]
[0.10811259 0.8918874 ]		[0 1]
[0.96170926 0.03829072]		[1 0]
[0.2290028  0.77099717]		[0 1]
[0.25373062 0.74626935]		[0 1]
[0.20970918 0.7902908 ]		[0 1]
[0.71899784 0.28100222]		[0 1]
[0.32756853 0.67243147]		[0 1]
[0.75103164 0.2489684 ]		[1 0]
[0.12463417 0.87536585]		[0 1]
[0.53622365 0.46377635]		[1 0]
[0.12426112 0.87573886]		[1 0]
[0.9504066  0.04959344]		[1 0]
[0.7429622 0.2570378]		[1 0]
[0.46233472 0.5376653 ]		[0 1]
[0.06332815 0.9366718 ]		[0 1]
[0.77232534 0.22767466]		[1 0]
[0.6361902  0.36380976]		[1 0]
[0.82201606 0.177984  ]		[0 1]
[0.544721   0.45527902]		[0 1]
[0.11081636 0.88918364]		[0 1]
[0.14022103 0.85977894]		[0 1]
[0.23434366 0.7656564 ]		[1 0]
[0.6774422  0.32255787]		[0 1]
[0.7522683  0.24773167]		[0 1]
[0.6347209 0.3652791]		[1 0]
[0.763412   0.23658802]		[1 0]
[0.5560973  0.44390267]		[1 0]
[0.7211187  0.27888134]		[1 0]
[0.9684391  0.03156086]		[1 0]
[0.9659901  0.03400987]		[1 0]
[0.83650076 0.16349924]		[1 0]
[0.51256007 0.4874399 ]		[0 1]
[0.31464192 0.68535805]		[0 1]
[0.54728675 0.45271322]		[0 1]
[0.5962919  0.40370804]		[0 1]
[0.06068934 0.93931067]		[0 1]
[0.25679556 0.7432044 ]		[1 0]
[0.45381775 0.5461823 ]		[0 1]
[0.23624967 0.7637503 ]		[1 0]
[0.60866714 0.3913329 ]		[1 0]
[0.10923578 0.8907642 ]		[0 1]
[0.2640181 0.7359819]		[1 0]
[0.26409784 0.7359022 ]		[1 0]
[0.32448483 0.6755152 ]		[0 1]
[0.15278544 0.8472146 ]		[0 1]
[0.35373583 0.64626414]		[1 0]
[0.8622848  0.13771524]		[0 1]
[0.6574502  0.34254986]		[1 0]
[0.7977538  0.20224622]		[1 0]
[0.5903935  0.40960646]		[1 0]
[0.5824545  0.41754553]		[1 0]
[0.6640227  0.33597735]		[1 0]
[0.15795963 0.84204036]		[0 1]
[0.42831552 0.5716844 ]		[0 1]
[0.9743896  0.02561036]		[1 0]
[0.23830688 0.76169306]		[1 0]
[0.37719622 0.62280375]		[0 1]
[0.3248642 0.6751358]		[0 1]
[0.93129355 0.06870645]		[0 1]
[0.9229204 0.0770796]		[1 0]
[0.4509794 0.5490206]		[0 1]
[0.38371804 0.6162819 ]		[1 0]
[0.7168463  0.28315368]		[1 0]
[0.5056683  0.49433172]		[0 1]
[0.9212582  0.07874175]		[1 0]
[0.20731254 0.7926875 ]		[0 1]
[0.3437247 0.6562753]		[1 0]
[0.673814   0.32618606]		[1 0]
[0.56860083 0.4313992 ]		[0 1]
[0.6344403  0.36555964]		[1 0]
[0.04546783 0.95453215]		[0 1]
[0.5378046  0.46219546]		[1 0]
[0.505366  0.4946339]		[1 0]
[0.32300234 0.6769977 ]		[0 1]
[0.04619011 0.95380986]		[0 1]
[0.9635846  0.03641547]		[1 0]
[0.15869707 0.84130293]		[0 1]
[0.30133417 0.6986658 ]		[1 0]
[0.14298607 0.8570139 ]		[0 1]
[0.31732816 0.6826719 ]		[0 1]
[0.45567194 0.5443281 ]		[0 1]
[0.11286125 0.8871387 ]		[0 1]
[0.8255958  0.17440423]		[1 0]
[0.12075106 0.8792489 ]		[1 0]
[0.15899792 0.84100205]		[0 1]
[0.69335175 0.30664828]		[1 0]
[0.7250352  0.27496478]		[1 0]
[0.19555512 0.80444485]		[0 1]
[0.3966687 0.6033313]		[0 1]
[0.16974838 0.8302516 ]		[1 0]
[0.9185169  0.08148311]		[1 0]
[0.7568175 0.2431824]		[1 0]
[0.06591138 0.9340886 ]		[1 0]
[0.49682865 0.5031714 ]		[0 1]
[0.587699 0.412301]		[1 0]
[0.70567316 0.29432678]		[1 0]
[0.7911463 0.2088537]		[0 1]
[0.5251243  0.47487563]		[1 0]
[0.5378698 0.4621302]		[1 0]
[0.54436636 0.45563364]		[1 0]
[0.3809071  0.61909294]		[0 1]
[0.7690191 0.2309809]		[1 0]
[0.86070824 0.13929173]		[1 0]
[0.06355713 0.93644285]		[1 0]
[0.77363884 0.22636111]		[1 0]
[0.3752467  0.62475336]		[0 1]
[0.2129402  0.78705984]		[1 0]
[0.18197492 0.81802505]		[1 0]
[0.01780738 0.9821927 ]		[0 1]
[0.89966744 0.10033259]		[1 0]
[0.13898729 0.86101276]		[0 1]
[0.7069916  0.29300836]		[0 1]
[0.22362342 0.7763766 ]		[0 1]
[0.8846753  0.11532473]		[1 0]
[0.65120983 0.3487902 ]		[1 0]
[0.31272444 0.6872756 ]		[1 0]
[0.570397   0.42960295]		[0 1]
[0.2963721 0.7036279]		[0 1]
[0.42296445 0.5770356 ]		[0 1]
[0.7501936  0.24980642]		[1 0]
[0.4583399 0.5416601]		[0 1]
[0.24685472 0.75314534]		[1 0]
[0.32807094 0.67192906]		[0 1]
[0.262024 0.737976]		[0 1]
[0.85168767 0.14831233]		[1 0]
[0.35739845 0.64260155]		[0 1]
[0.5577207 0.4422793]		[0 1]
[0.22630914 0.7736909 ]		[0 1]
[0.68512905 0.31487092]		[1 0]
[0.74092346 0.2590765 ]		[0 1]
[0.9011788  0.09882127]		[0 1]
[0.24230492 0.7576951 ]		[0 1]
[0.15526791 0.8447321 ]		[0 1]
[0.08447107 0.91552895]		[0 1]
[0.92750365 0.07249644]		[0 1]
[0.15334876 0.84665126]		[0 1]
[0.63348037 0.36651966]		[0 1]
[0.41837737 0.5816227 ]		[0 1]
[0.33258012 0.66741985]		[1 0]
[0.18969126 0.81030875]		[1 0]
[0.35408944 0.6459105 ]		[0 1]
[0.5356826  0.46431735]		[0 1]
[0.7547558  0.24524416]		[1 0]
[0.87973046 0.12026953]		[1 0]
[0.31059542 0.68940455]		[1 0]
[0.38103095 0.6189691 ]		[1 0]
[0.78646266 0.21353738]		[1 0]
[0.64221466 0.3577853 ]		[0 1]
[0.67259926 0.32740077]		[1 0]
[0.11221673 0.8877832 ]		[1 0]
[0.5369981  0.46300197]		[0 1]
[0.60595465 0.39404538]		[1 0]
[0.37124753 0.62875247]		[0 1]
[0.9470052  0.05299477]		[1 0]
[0.9481979  0.05180215]		[1 0]
[0.74697936 0.25302067]		[1 0]
[0.20998037 0.7900196 ]		[0 1]
[0.841199   0.15880102]		[1 0]
[0.80182964 0.19817033]		[0 1]
[0.0786389  0.92136115]		[0 1]
[0.3909397 0.6090603]		[1 0]
[0.4498136  0.55018646]		[1 0]
[0.45456854 0.5454315 ]		[0 1]
[0.5950475  0.40495253]		[1 0]
[0.49312013 0.5068799 ]		[0 1]
[0.94425005 0.05574996]		[0 1]
[0.30161414 0.6983858 ]		[0 1]
[0.9356984  0.06430159]		[1 0]
[0.32083607 0.67916393]		[1 0]
[0.90924877 0.09075122]		[1 0]
[0.2524199 0.7475802]		[1 0]
[0.44097027 0.55902964]		[0 1]
[0.62212956 0.37787053]		[0 1]
[0.95395446 0.04604553]		[1 0]
[0.35932484 0.6406751 ]		[0 1]
[0.9211706 0.0788294]		[1 0]
[0.08920888 0.9107911 ]		[0 1]
[0.36465874 0.6353412 ]		[0 1]
[0.4081541  0.59184587]		[1 0]
[0.30464637 0.69535357]		[1 0]
[0.08027789 0.91972214]		[0 1]
[0.504981 0.495019]		[1 0]
[0.25693607 0.7430639 ]		[0 1]
[0.872154 0.127846]		[0 1]
[0.08975578 0.9102442 ]		[0 1]
[0.2471428 0.7528572]		[1 0]
[0.2521636 0.7478364]		[0 1]
[0.4125328 0.5874672]		[0 1]
[0.3973076 0.6026924]		[0 1]
[0.3389184 0.6610817]		[0 1]
[0.7238848 0.2761152]		[1 0]
[0.33589074 0.6641093 ]		[0 1]
[0.15302612 0.8469739 ]		[0 1]
[0.73858327 0.26141673]		[1 0]
[0.3206856 0.6793144]		[0 1]
[0.15544006 0.8445599 ]		[0 1]
[0.96798956 0.03201042]		[1 0]
[0.9497389 0.0502611]		[1 0]
[0.6883164  0.31168354]		[1 0]
[0.2464532 0.7535468]		[0 1]
[0.5604334  0.43956667]		[0 1]
[0.3370702  0.66292983]		[0 1]
[0.79838514 0.20161486]		[1 0]
[0.22581844 0.77418154]		[0 1]
[0.21512616 0.7848739 ]		[0 1]
[0.3422321  0.65776795]		[0 1]
[0.64152896 0.358471  ]		[1 0]
[0.18183115 0.8181688 ]		[0 1]
[0.25227118 0.7477288 ]		[0 1]
[0.29922083 0.70077914]		[0 1]
[0.23959744 0.76040256]		[0 1]
[0.1974783  0.80252165]		[0 1]
[0.8154225 0.1845775]		[1 0]
[0.9478707  0.05212933]		[1 0]
[0.31436682 0.6856332 ]		[1 0]
[0.74637055 0.25362948]		[1 0]
[0.07494614 0.9250539 ]		[0 1]
[0.04327581 0.95672417]		[0 1]
[0.8639439  0.13605617]		[1 0]
[0.78032404 0.21967605]		[1 0]
[0.5319089 0.4680911]		[1 0]
[0.61585104 0.38414893]		[1 0]
[0.7209414  0.27905855]		[1 0]
[0.3048862 0.6951138]		[1 0]
[0.46634486 0.53365517]		[0 1]
[0.03148274 0.96851724]		[0 1]
[0.88382506 0.11617491]		[0 1]
[0.03044628 0.9695537 ]		[0 1]
[0.08746012 0.9125399 ]		[0 1]
[0.8442403  0.15575975]		[0 1]
[0.06019524 0.93980473]		[0 1]
[0.73928493 0.26071504]		[1 0]
[0.34153065 0.6584693 ]		[0 1]
[0.6070036  0.39299637]		[1 0]
[0.74142736 0.25857258]		[1 0]
[0.29966122 0.70033884]		[1 0]
[0.9092176 0.0907824]		[1 0]
[0.39470476 0.6052953 ]		[0 1]
[0.7009192  0.29908076]		[1 0]
[0.6754761  0.32452396]		[1 0]
[0.33369622 0.66630375]		[1 0]
[0.0621806 0.9378194]		[1 0]
[0.0672282 0.9327718]		[0 1]
[0.7181277  0.28187224]		[1 0]
[0.64014506 0.359855  ]		[1 0]
[0.69178003 0.30821994]		[1 0]
[0.13706598 0.862934  ]		[0 1]
[0.56400037 0.43599957]		[0 1]
[0.8101224  0.18987769]		[1 0]
[0.48938873 0.51061124]		[1 0]
[0.03094936 0.96905065]		[0 1]
[0.48743135 0.51256865]		[1 0]
[0.16330102 0.836699  ]		[0 1]
[0.27046803 0.72953194]		[1 0]
[0.5324889  0.46751115]		[0 1]
[0.6560373  0.34396276]		[1 0]
[0.7143002 0.2856998]		[1 0]
[0.43505862 0.56494135]		[1 0]
[0.16874306 0.831257  ]		[1 0]
[0.20746127 0.79253876]		[0 1]
[0.47906262 0.5209374 ]		[0 1]
[0.74786264 0.25213733]		[0 1]
[0.54400766 0.45599234]		[0 1]
[0.8140245  0.18597549]		[1 0]
[0.8870765  0.11292353]		[0 1]
[0.67865163 0.3213484 ]		[0 1]
[0.6803756  0.31962445]		[0 1]
[0.07512872 0.9248712 ]		[0 1]
[0.3853163 0.6146837]		[0 1]
[0.12348212 0.87651783]		[0 1]
[0.68604153 0.31395844]		[0 1]
[0.43635866 0.56364137]		[0 1]
[0.39507025 0.60492975]		[0 1]
[0.01293265 0.9870674 ]		[0 1]
[0.26641423 0.7335857 ]		[1 0]
[0.03346403 0.9665359 ]		[0 1]
[0.13198909 0.86801094]		[0 1]
[0.5831889 0.4168111]		[1 0]
[0.18231297 0.81768703]		[0 1]
[0.8361408  0.16385913]		[1 0]
[0.33904526 0.6609548 ]		[0 1]
[0.13605261 0.8639474 ]		[0 1]
[0.8448942  0.15510578]		[0 1]
[0.28387365 0.7161263 ]		[1 0]
[0.00958995 0.9904101 ]		[0 1]
[0.96453464 0.03546537]		[1 0]
[0.22642787 0.7735721 ]		[0 1]
[0.28762308 0.712377  ]		[0 1]
[0.48559204 0.51440793]		[1 0]
[0.01277859 0.9872214 ]		[0 1]
[0.62169147 0.37830853]		[1 0]
[0.85700625 0.1429937 ]		[1 0]
[0.22751312 0.77248687]		[0 1]
[0.33484867 0.66515136]		[0 1]
[0.02238015 0.9776199 ]		[0 1]
[0.44843298 0.551567  ]		[0 1]
[0.8690206  0.13097939]		[1 0]
[0.726311   0.27368888]		[1 0]
[0.18561634 0.8143837 ]		[0 1]
[0.582993 0.417007]		[1 0]
[0.33450282 0.6654972 ]		[0 1]
[0.6618935 0.3381065]		[1 0]
[0.9652394  0.03476058]		[1 0]
[0.08821495 0.911785  ]		[0 1]
[0.01517227 0.98482776]		[0 1]
[0.39552715 0.6044728 ]		[1 0]
[0.4185882 0.5814118]		[1 0]
[0.67695814 0.32304186]		[1 0]
[0.739817  0.2601829]		[1 0]
[0.1972682 0.8027319]		[0 1]
[0.0762568 0.9237432]		[0 1]
[0.3716419  0.62835807]		[1 0]
[0.34613302 0.65386707]		[0 1]
[0.8253944  0.17460556]		[1 0]
[0.934336   0.06566393]		[1 0]
[0.5430999 0.4569001]		[1 0]
[0.48113877 0.51886123]		[1 0]
[0.69893444 0.3010656 ]		[1 0]
[0.5678527  0.43214735]		[1 0]
[0.36615738 0.63384265]		[0 1]
[0.16493562 0.83506435]		[0 1]
[0.5155831  0.48441693]		[0 1]
[0.18249707 0.81750286]		[0 1]
[0.7560669  0.24393311]		[1 0]
[0.8233452  0.17665477]		[0 1]
[0.7931365 0.2068635]		[1 0]
[0.31788895 0.682111  ]		[0 1]
[0.8512581  0.14874193]		[1 0]
[0.45442122 0.5455788 ]		[1 0]
[0.73904866 0.26095137]		[1 0]
[0.5157129  0.48428714]		[1 0]
[0.30126664 0.6987333 ]		[0 1]
[0.94031125 0.05968869]		[1 0]
[0.86855894 0.13144104]		[1 0]
[0.34450123 0.6554988 ]		[0 1]
[0.478727 0.521273]		[0 1]
[0.9737352  0.02626476]		[1 0]
[0.5974678 0.4025322]		[0 1]
[0.08927944 0.9107206 ]		[0 1]
[0.7554218  0.24457818]		[1 0]
[0.32278436 0.67721564]		[1 0]
[0.4570187  0.54298127]		[1 0]
[0.08340071 0.9165992 ]		[0 1]
[0.03781625 0.9621837 ]		[0 1]
[0.09054872 0.9094513 ]		[1 0]
[0.94928366 0.05071633]		[1 0]
[0.47732082 0.5226792 ]		[1 0]
[0.6695166  0.33048338]		[1 0]
[0.35668552 0.6433144 ]		[1 0]
[0.66255254 0.33744752]		[0 1]
[0.7614577  0.23854233]		[1 0]
[0.94653845 0.05346159]		[1 0]
[0.62708485 0.37291512]		[1 0]
[0.80913085 0.19086914]		[1 0]
[0.5700902  0.42990988]		[0 1]
[0.5439901  0.45600992]		[0 1]
[0.6531518  0.34684822]		[1 0]
[0.20904942 0.79095054]		[0 1]
[0.14668709 0.8533129 ]		[0 1]
[0.46835685 0.5316432 ]		[1 0]
[0.4144283 0.5855717]		[0 1]
[0.916196   0.08380406]		[1 0]
[0.8151911  0.18480897]		[1 0]
[0.05323953 0.9467604 ]		[0 1]
[0.3995402  0.60045975]		[0 1]
[0.9446935  0.05530654]		[1 0]
[0.51282007 0.48717993]		[1 0]
[0.7459807  0.25401935]		[1 0]
[0.6514224  0.34857762]		[0 1]
[0.77214736 0.22785267]		[1 0]
[0.8362037  0.16379634]		[0 1]
[0.01181933 0.98818064]		[0 1]
[0.39822456 0.6017754 ]		[0 1]
[0.7364001 0.2635998]		[1 0]
[0.90653557 0.09346442]		[1 0]
[0.32912868 0.67087126]		[0 1]
[0.42450836 0.57549155]		[1 0]
[0.8027208  0.19727919]		[0 1]
[0.21381064 0.7861893 ]		[1 0]
[0.31641462 0.68358535]		[1 0]
[0.528734   0.47126597]		[0 1]
[0.81912446 0.18087552]		[1 0]
[0.35232404 0.64767593]		[1 0]
[0.24779995 0.75220007]		[1 0]
[0.8951512  0.10484875]		[1 0]
[0.62931883 0.37068117]		[0 1]
[0.3275407  0.67245924]		[0 1]
[0.43487203 0.565128  ]		[1 0]
[0.44417784 0.55582213]		[0 1]
[0.40433913 0.5956609 ]		[1 0]
[0.7080449 0.2919551]		[0 1]
[0.29817516 0.70182484]		[0 1]
[0.751014 0.248986]		[0 1]
[0.1593905 0.8406095]		[0 1]
[0.5229714  0.47702852]		[1 0]
[0.69249564 0.3075044 ]		[1 0]
[0.01420115 0.98579884]		[0 1]
[0.5260373 0.4739627]		[0 1]
[0.95770437 0.04229561]		[1 0]
[0.7429845 0.2570156]		[1 0]
[0.5346723  0.46532765]		[0 1]
[0.81571853 0.18428145]		[1 0]
[0.93814594 0.06185411]		[1 0]
[0.9724548 0.0275452]		[1 0]
[0.61146444 0.38853556]		[0 1]
[0.53631204 0.46368796]		[0 1]
[0.24819365 0.7518064 ]		[1 0]
[0.44283345 0.5571665 ]		[1 0]
[0.03198446 0.96801555]		[0 1]
[0.7716339  0.22836617]		[0 1]
[0.37509376 0.62490624]		[1 0]
[0.62343466 0.37656537]		[1 0]
[0.08553495 0.914465  ]		[0 1]
[0.5220516  0.47794834]		[1 0]
[0.35106525 0.6489347 ]		[0 1]
[0.00909629 0.9909037 ]		[0 1]
[0.23765104 0.76234895]		[0 1]
[0.2968169 0.7031832]		[0 1]
[0.16138916 0.8386109 ]		[0 1]
[0.19984005 0.80015993]		[1 0]
[0.19079767 0.8092023 ]		[0 1]
[0.01684147 0.9831586 ]		[0 1]
[0.6846343  0.31536567]		[1 0]
[0.52837276 0.4716272 ]		[1 0]
[0.3573888 0.6426112]		[0 1]
[0.84408563 0.1559144 ]		[0 1]
[0.7189174  0.28108257]		[0 1]
[0.33647987 0.66352016]		[0 1]
[0.63233846 0.36766154]		[1 0]
[0.14319043 0.8568096 ]		[1 0]
[0.38270625 0.6172938 ]		[0 1]
[0.20573743 0.7942626 ]		[0 1]
[0.9463299  0.05367011]		[0 1]
[0.7772798  0.22272022]		[1 0]
[0.2658158 0.7341842]		[0 1]
[0.77111214 0.22888784]		[1 0]
[0.58284223 0.41715774]		[1 0]
[0.8796714  0.12032866]		[1 0]
[0.659054   0.34094602]		[0 1]
[0.91402054 0.08597945]		[1 0]
[0.52329314 0.4767069 ]		[0 1]
[0.06693664 0.9330633 ]		[0 1]
[0.967679   0.03232095]		[1 0]
[0.13249265 0.86750734]		[0 1]
[0.34407142 0.6559286 ]		[0 1]
[0.49349025 0.5065097 ]		[1 0]
[0.42056122 0.57943875]		[1 0]
[0.02838765 0.9716124 ]		[1 0]
[0.8207795  0.17922053]		[0 1]
[0.03627238 0.9637276 ]		[0 1]
[0.28968045 0.7103195 ]		[1 0]
[0.29105094 0.7089491 ]		[0 1]
[0.31038943 0.6896106 ]		[0 1]
[0.80111384 0.19888616]		[1 0]
[0.79662216 0.20337789]		[1 0]
[0.06667901 0.933321  ]		[0 1]
[0.1511095  0.84889054]		[0 1]
[0.9589216  0.04107835]		[1 0]
[0.89739    0.10261004]		[1 0]
[0.562737   0.43726304]		[1 0]
[0.92295265 0.07704729]		[1 0]
[0.6003749  0.39962518]		[1 0]
[0.2170405 0.7829595]		[0 1]
[0.6219587  0.37804133]		[1 0]
[0.11461333 0.88538665]		[0 1]
[0.497619   0.50238097]		[1 0]
[0.25538245 0.7446175 ]		[0 1]
[0.49197015 0.5080298 ]		[1 0]
[0.37831333 0.62168676]		[0 1]
[0.6619679 0.3380321]		[0 1]
[0.50213325 0.4978668 ]		[0 1]
[0.45836017 0.54163975]		[0 1]
[0.6965381  0.30346194]		[1 0]
[0.03506105 0.96493894]		[0 1]
[0.01979716 0.9802028 ]		[0 1]
[0.68363994 0.31636003]		[1 0]
[0.49919462 0.5008054 ]		[1 0]
[0.4030466  0.59695345]		[1 0]
[0.32292193 0.67707807]		[1 0]
[0.08775871 0.9122413 ]		[0 1]
[0.44840708 0.55159295]		[0 1]
[0.07496899 0.92503107]		[1 0]
[0.09930005 0.9007    ]		[0 1]
[0.89339745 0.10660253]		[0 1]
[0.780856   0.21914397]		[0 1]
[0.71516514 0.2848349 ]		[1 0]
