PREDICTED		ACTUAL
[0.64271116 0.35728887]		[1 0]
[0.4995253 0.5004747]		[0 1]
[0.30599946 0.69400054]		[0 1]
[0.3915539 0.6084461]		[0 1]
[0.28482354 0.71517646]		[0 1]
[0.26770127 0.73229873]		[0 1]
[0.7262088  0.27379113]		[1 0]
[0.9272649  0.07273503]		[1 0]
[0.5451262 0.4548738]		[1 0]
[0.69690007 0.3030999 ]		[1 0]
[0.2525908 0.7474092]		[0 1]
[0.27481887 0.7251811 ]		[0 1]
[0.8823231  0.11767697]		[1 0]
[0.70091337 0.29908663]		[1 0]
[0.6454337  0.35456622]		[1 0]
[0.4552551  0.54474497]		[1 0]
[0.62547386 0.37452614]		[1 0]
[0.53421396 0.46578604]		[1 0]
[0.30965817 0.69034183]		[0 1]
[0.06360517 0.9363949 ]		[0 1]
[0.67704564 0.32295436]		[0 1]
[0.07749724 0.92250276]		[0 1]
[0.09285533 0.90714467]		[0 1]
[0.50931567 0.4906843 ]		[0 1]
[0.10492636 0.89507365]		[0 1]
[0.7494727 0.2505273]		[1 0]
[0.36192966 0.6380704 ]		[0 1]
[0.63328093 0.36671907]		[1 0]
[0.5746149 0.4253851]		[1 0]
[0.31604382 0.6839562 ]		[1 0]
[0.9313014  0.06869863]		[1 0]
[0.35689753 0.64310247]		[0 1]
[0.6104074 0.3895926]		[1 0]
[0.53163785 0.46836218]		[1 0]
[0.34888998 0.65111005]		[1 0]
[0.14386106 0.85613894]		[1 0]
[0.07429779 0.9257022 ]		[0 1]
[0.505315   0.49468493]		[1 0]
[0.54705715 0.45294285]		[1 0]
[0.49061128 0.50938874]		[1 0]
[0.0940021 0.9059979]		[0 1]
[0.7040209  0.29597908]		[0 1]
[0.56102574 0.43897423]		[1 0]
[0.3801127  0.61988723]		[1 0]
[0.05452396 0.9454761 ]		[0 1]
[0.6221754 0.3778246]		[1 0]
[0.09993217 0.90006787]		[0 1]
[0.34545875 0.6545412 ]		[1 0]
[0.5649656  0.43503442]		[0 1]
[0.45884946 0.54115057]		[1 0]
[0.8264243  0.17357573]		[1 0]
[0.51382685 0.48617318]		[1 0]
[0.12440471 0.8755953 ]		[1 0]
[0.31039286 0.6896072 ]		[0 1]
[0.4982036 0.5017964]		[0 1]
[0.6576783  0.34232172]		[0 1]
[0.5899396  0.41006044]		[0 1]
[0.67336535 0.3266346 ]		[1 0]
[0.680621   0.31937897]		[0 1]
[0.6266036 0.3733964]		[0 1]
[0.5829499  0.41705012]		[0 1]
[0.1501885 0.8498115]		[0 1]
[0.4986507 0.5013493]		[0 1]
[0.18732266 0.8126773 ]		[0 1]
[0.6011922  0.39880785]		[0 1]
[0.34653598 0.653464  ]		[0 1]
[0.30714178 0.6928582 ]		[0 1]
[0.06825921 0.9317408 ]		[0 1]
[0.5320313  0.46796873]		[1 0]
[0.10689095 0.893109  ]		[0 1]
[0.28813282 0.71186715]		[0 1]
[0.68941504 0.3105849 ]		[1 0]
[0.42002463 0.57997537]		[0 1]
[0.75289786 0.24710211]		[1 0]
[0.18109314 0.81890684]		[0 1]
[0.2477908 0.7522092]		[0 1]
[0.8803189  0.11968113]		[0 1]
[0.5846241  0.41537592]		[1 0]
[0.05773343 0.9422665 ]		[0 1]
[0.8664378  0.13356225]		[1 0]
[0.34196487 0.6580351 ]		[0 1]
[0.40907302 0.590927  ]		[0 1]
[0.6347443  0.36525568]		[1 0]
[0.0582239 0.9417761]		[0 1]
[0.571133  0.4288669]		[1 0]
[0.91693866 0.08306131]		[1 0]
[0.0804396  0.91956043]		[0 1]
[0.19129631 0.8087038 ]		[0 1]
[0.10951274 0.89048725]		[0 1]
[0.43340284 0.56659716]		[0 1]
[0.6508546 0.3491454]		[1 0]
[0.74511385 0.25488612]		[1 0]
[0.4333604  0.56663954]		[0 1]
[0.53083086 0.46916908]		[1 0]
[0.23145244 0.7685476 ]		[0 1]
[0.62957394 0.37042603]		[1 0]
[0.92933357 0.0706664 ]		[1 0]
[0.19548953 0.8045105 ]		[0 1]
[0.06682508 0.9331749 ]		[0 1]
[0.39610806 0.6038919 ]		[1 0]
[0.5995964  0.40040353]		[1 0]
[0.81504565 0.18495438]		[1 0]
[0.74977374 0.2502263 ]		[1 0]
[0.19944048 0.8005595 ]		[0 1]
[0.3471309 0.6528691]		[0 1]
[0.38585284 0.6141472 ]		[1 0]
[0.38315728 0.6168427 ]		[0 1]
[0.92152315 0.07847679]		[1 0]
[0.91292834 0.0870717 ]		[1 0]
[0.6306041  0.36939588]		[1 0]
[0.61790556 0.38209444]		[1 0]
[0.5957785  0.40422148]		[1 0]
[0.68208724 0.31791276]		[1 0]
[0.5181901 0.4818099]		[0 1]
[0.15270035 0.84729964]		[0 1]
[0.6115222  0.38847777]		[0 1]
[0.47882006 0.52118003]		[0 1]
[0.78219193 0.21780802]		[1 0]
[0.79797125 0.20202877]		[0 1]
[0.7737314  0.22626857]		[1 0]
[0.32187906 0.6781209 ]		[0 1]
[0.69795513 0.30204487]		[1 0]
[0.37379846 0.6262015 ]		[1 0]
[0.67337364 0.32662636]		[1 0]
[0.30682638 0.6931736 ]		[1 0]
[0.411257 0.588743]		[0 1]
[0.9345135  0.06548656]		[1 0]
[0.91550314 0.08449686]		[1 0]
[0.49463385 0.50536615]		[0 1]
[0.43131152 0.5686885 ]		[0 1]
[0.93629587 0.06370419]		[1 0]
[0.5715547  0.42844525]		[0 1]
[0.31376144 0.6862386 ]		[0 1]
[0.6905161  0.30948386]		[1 0]
[0.33199024 0.66800976]		[1 0]
[0.52252114 0.47747886]		[1 0]
[0.13120641 0.8687936 ]		[0 1]
[0.30594867 0.6940514 ]		[0 1]
[0.19443524 0.8055648 ]		[1 0]
[0.9242652  0.07573477]		[1 0]
[0.63364965 0.3663503 ]		[1 0]
[0.61632234 0.3836777 ]		[1 0]
[0.41204232 0.58795774]		[1 0]
[0.539165   0.46083495]		[0 1]
[0.8646765 0.1353235]		[1 0]
[0.76655734 0.23344266]		[1 0]
[0.6471752  0.35282478]		[1 0]
[0.64350474 0.35649532]		[1 0]
[0.27699828 0.72300166]		[0 1]
[0.64228284 0.35771716]		[0 1]
[0.6745821  0.32541785]		[1 0]
[0.17864089 0.8213591 ]		[0 1]
[0.21721378 0.78278625]		[0 1]
[0.55084896 0.44915107]		[1 0]
[0.5305776  0.46942237]		[0 1]
[0.92489856 0.07510141]		[1 0]
[0.5854558  0.41454422]		[1 0]
[0.05591333 0.9440866 ]		[0 1]
[0.57059515 0.42940485]		[0 1]
[0.87436265 0.12563737]		[1 0]
[0.40407467 0.5959254 ]		[1 0]
[0.8645647  0.13543522]		[1 0]
[0.5568569  0.44314313]		[0 1]
[0.7129781 0.2870219]		[1 0]
[0.79789877 0.20210128]		[0 1]
[0.05600808 0.94399196]		[0 1]
[0.5391366  0.46086338]		[0 1]
[0.623106   0.37689403]		[1 0]
[0.9177411  0.08225892]		[1 0]
[0.4361624 0.5638376]		[0 1]
[0.5257319  0.47426805]		[1 0]
[0.8720645  0.12793557]		[0 1]
[0.29460514 0.70539486]		[1 0]
[0.27051875 0.7294813 ]		[1 0]
[0.32610857 0.6738914 ]		[0 1]
[0.8098599  0.19014008]		[1 0]
[0.4374479 0.5625521]		[1 0]
[0.21994671 0.78005326]		[1 0]
[0.7990302  0.20096982]		[1 0]
[0.37515795 0.62484205]		[0 1]
[0.29418662 0.70581335]		[0 1]
[0.46823782 0.5317621 ]		[1 0]
[0.6345521  0.36544782]		[0 1]
[0.4212632  0.57873684]		[1 0]
[0.7288831  0.27111694]		[0 1]
[0.34471235 0.65528774]		[0 1]
[0.84542644 0.15457356]		[0 1]
[0.35079136 0.64920866]		[0 1]
[0.40504572 0.5949543 ]		[1 0]
[0.7578091  0.24219088]		[1 0]
[0.08277207 0.9172279 ]		[0 1]
[0.5444068  0.45559326]		[0 1]
[0.93669575 0.06330422]		[1 0]
[0.6095233  0.39047673]		[1 0]
[0.37491038 0.62508965]		[0 1]
[0.7054059  0.29459408]		[1 0]
[0.90403575 0.09596429]		[1 0]
[0.9366878  0.06331223]		[1 0]
[0.39871407 0.601286  ]		[0 1]
[0.79456896 0.20543097]		[0 1]
[0.2605803  0.73941964]		[1 0]
[0.2088234  0.79117656]		[1 0]
[0.09045822 0.9095417 ]		[0 1]
[0.5250136  0.47498643]		[0 1]
[0.4769562 0.5230438]		[1 0]
[0.40271753 0.59728247]		[1 0]
[0.13138695 0.86861306]		[0 1]
[0.6703833  0.32961676]		[1 0]
[0.34757215 0.65242785]		[0 1]
[0.05670084 0.94329923]		[0 1]
[0.38386497 0.616135  ]		[0 1]
[0.44105023 0.55894977]		[0 1]
[0.26229975 0.7377003 ]		[0 1]
[0.40385675 0.59614325]		[1 0]
[0.19642074 0.8035793 ]		[0 1]
[0.05922313 0.9407768 ]		[0 1]
[0.72479135 0.27520868]		[1 0]
[0.65075356 0.34924644]		[1 0]
[0.53498447 0.46501553]		[0 1]
[0.5458446  0.45415533]		[0 1]
[0.73877865 0.2612213 ]		[0 1]
[0.60493714 0.39506277]		[0 1]
[0.41840208 0.58159786]		[1 0]
[0.23291256 0.7670874 ]		[1 0]
[0.32846385 0.67153615]		[0 1]
[0.32466307 0.6753369 ]		[0 1]
[0.8550371  0.14496292]		[0 1]
[0.51698613 0.4830138 ]		[1 0]
[0.40880477 0.59119517]		[0 1]
[0.7896438  0.21035622]		[1 0]
[0.41104174 0.58895826]		[1 0]
[0.39114872 0.60885125]		[1 0]
[0.61982197 0.38017803]		[0 1]
[0.90631336 0.09368667]		[1 0]
[0.77259755 0.22740242]		[0 1]
[0.24417318 0.75582683]		[0 1]
[0.90597075 0.09402923]		[1 0]
[0.09053022 0.9094698 ]		[0 1]
[0.46960276 0.53039724]		[0 1]
[0.41232407 0.587676  ]		[1 0]
[0.5241599  0.47584012]		[1 0]
[0.13736652 0.8626335 ]		[1 0]
[0.91044694 0.08955299]		[0 1]
[0.14419818 0.8558018 ]		[0 1]
[0.34823415 0.6517659 ]		[1 0]
[0.25947964 0.74052036]		[0 1]
[0.17070289 0.8292971 ]		[0 1]
[0.6663742 0.3336258]		[1 0]
[0.65181625 0.34818375]		[1 0]
[0.28823888 0.7117611 ]		[0 1]
[0.1761541  0.82384586]		[0 1]
[0.9190404  0.08095966]		[1 0]
[0.69651914 0.3034809 ]		[1 0]
[0.48249644 0.5175035 ]		[1 0]
[0.68611956 0.31388044]		[1 0]
[0.55182785 0.44817212]		[1 0]
[0.23736726 0.7626328 ]		[0 1]
[0.7526909  0.24730906]		[1 0]
[0.1343884  0.86561155]		[0 1]
[0.36310288 0.636897  ]		[1 0]
[0.25476936 0.7452306 ]		[0 1]
[0.42849177 0.5715082 ]		[1 0]
[0.29215702 0.70784295]		[0 1]
[0.5943373 0.4056628]		[0 1]
[0.3209366 0.6790634]		[0 1]
[0.4706039  0.52939606]		[0 1]
[0.690624   0.30937597]		[1 0]
[0.12291505 0.877085  ]		[0 1]
[0.07123758 0.9287624 ]		[0 1]
[0.43551818 0.56448185]		[1 0]
[0.5908307 0.4091693]		[1 0]
[0.34472513 0.6552748 ]		[1 0]
[0.30798835 0.69201165]		[1 0]
[0.2745633  0.72543675]		[0 1]
[0.3511399 0.6488601]		[0 1]
[0.13504155 0.8649585 ]		[1 0]
[0.11180272 0.8881973 ]		[0 1]
[0.8595404  0.14045961]		[0 1]
[0.580312 0.419688]		[0 1]
[0.5118954 0.4881046]		[1 0]
[0.13164358 0.86835647]		[0 1]
[0.24157438 0.75842565]		[1 0]
[0.7689343 0.2310657]		[1 0]
[0.34595805 0.6540419 ]		[0 1]
[0.74908036 0.25091967]		[0 1]
[0.38041192 0.6195881 ]		[0 1]
[0.8780549  0.12194513]		[1 0]
[0.9346386 0.0653614]		[1 0]
[0.8418649  0.15813504]		[1 0]
[0.88123924 0.1187607 ]		[1 0]
[0.82935    0.17065004]		[1 0]
[0.32949737 0.67050254]		[0 1]
[0.50397193 0.496028  ]		[1 0]
[0.77208304 0.22791702]		[1 0]
[0.25985143 0.7401486 ]		[1 0]
[0.5560006  0.44399938]		[0 1]
[0.59644186 0.4035581 ]		[1 0]
[0.09927339 0.90072656]		[0 1]
[0.8246927 0.1753072]		[1 0]
[0.3225911  0.67740893]		[0 1]
[0.41240427 0.5875958 ]		[0 1]
[0.22376603 0.7762339 ]		[0 1]
[0.5399445  0.46005556]		[1 0]
[0.23219377 0.76780623]		[0 1]
[0.7947658  0.20523426]		[1 0]
[0.55818045 0.44181955]		[0 1]
[0.5278515  0.47214845]		[0 1]
[0.8038984  0.19610162]		[1 0]
[0.37507224 0.62492776]		[1 0]
[0.31039694 0.6896031 ]		[0 1]
[0.6688282 0.3311718]		[1 0]
[0.78299576 0.21700427]		[1 0]
[0.74295413 0.2570459 ]		[1 0]
[0.36107013 0.6389299 ]		[1 0]
[0.57594585 0.4240541 ]		[1 0]
[0.34454963 0.6554504 ]		[0 1]
[0.603163   0.39683697]		[0 1]
[0.6640403 0.3359597]		[1 0]
[0.35512322 0.6448767 ]		[1 0]
[0.49552873 0.5044713 ]		[1 0]
[0.36743978 0.63256013]		[1 0]
[0.25497487 0.74502516]		[0 1]
[0.79663956 0.20336044]		[0 1]
[0.7053326  0.29466736]		[1 0]
[0.8076515  0.19234845]		[0 1]
[0.37560368 0.62439626]		[0 1]
[0.59006786 0.4099321 ]		[0 1]
[0.24047612 0.7595238 ]		[0 1]
[0.2716341 0.7283659]		[1 0]
[0.8538825 0.1461175]		[0 1]
[0.40359136 0.59640867]		[0 1]
[0.6644505  0.33554953]		[1 0]
[0.662123   0.33787698]		[1 0]
[0.07499804 0.925002  ]		[0 1]
[0.7624938  0.23750626]		[0 1]
[0.7533268 0.2466732]		[1 0]
[0.12489703 0.875103  ]		[0 1]
[0.38778925 0.6122107 ]		[1 0]
[0.4032382 0.5967617]		[0 1]
[0.5455015  0.45449856]		[0 1]
[0.27115312 0.7288469 ]		[0 1]
[0.9319816  0.06801843]		[1 0]
[0.66312706 0.33687294]		[1 0]
[0.38213652 0.6178635 ]		[0 1]
[0.30823514 0.6917649 ]		[0 1]
[0.9108334  0.08916657]		[1 0]
[0.8303288  0.16967121]		[1 0]
[0.28401822 0.7159817 ]		[0 1]
[0.27109346 0.7289066 ]		[0 1]
[0.34129238 0.65870756]		[1 0]
[0.39413336 0.6058667 ]		[1 0]
[0.76236653 0.23763344]		[0 1]
[0.5064995 0.4935004]		[1 0]
[0.7295582  0.27044177]		[1 0]
[0.7586885  0.24131154]		[1 0]
[0.9295106  0.07048947]		[1 0]
[0.07197181 0.92802817]		[0 1]
[0.20002434 0.79997563]		[0 1]
[0.59996307 0.40003693]		[1 0]
[0.72715867 0.27284133]		[1 0]
[0.26950467 0.73049533]		[1 0]
[0.12350832 0.87649167]		[0 1]
[0.525175   0.47482502]		[1 0]
[0.57954675 0.42045325]		[1 0]
[0.24532032 0.7546797 ]		[1 0]
[0.847821   0.15217897]		[1 0]
[0.86976403 0.13023594]		[1 0]
[0.59218574 0.40781423]		[0 1]
[0.1962804 0.8037196]		[0 1]
[0.9381201  0.06187988]		[1 0]
[0.17417654 0.8258234 ]		[0 1]
[0.4407319  0.55926806]		[1 0]
[0.9306889  0.06931116]		[1 0]
[0.22192445 0.7780755 ]		[0 1]
[0.1933582 0.8066418]		[0 1]
[0.4033436  0.59665644]		[0 1]
[0.7400831  0.25991687]		[1 0]
[0.39029208 0.60970795]		[1 0]
[0.48695484 0.51304513]		[1 0]
[0.64132816 0.3586718 ]		[1 0]
[0.6506448 0.3493552]		[0 1]
[0.13042568 0.86957437]		[0 1]
[0.27252567 0.7274744 ]		[1 0]
[0.64948875 0.35051125]		[0 1]
[0.51029724 0.48970273]		[0 1]
[0.33785167 0.66214824]		[0 1]
[0.6096947 0.3903053]		[1 0]
[0.1986636 0.8013364]		[0 1]
[0.50213975 0.49786022]		[0 1]
[0.45643917 0.5435608 ]		[1 0]
[0.36555263 0.6344474 ]		[0 1]
[0.43585145 0.5641485 ]		[0 1]
[0.9390562  0.06094381]		[1 0]
[0.6754751  0.32452485]		[1 0]
[0.7471052  0.25289485]		[1 0]
[0.3490648  0.65093523]		[1 0]
[0.62398463 0.37601537]		[1 0]
[0.5817377  0.41826233]		[1 0]
[0.33629826 0.6637018 ]		[1 0]
[0.24257292 0.7574271 ]		[0 1]
[0.4130977 0.5869023]		[0 1]
[0.4236048 0.5763953]		[0 1]
[0.27635035 0.7236496 ]		[0 1]
[0.5166768  0.48332325]		[0 1]
[0.18107155 0.8189284 ]		[0 1]
[0.283539   0.71646094]		[0 1]
[0.55571675 0.44428328]		[0 1]
[0.61133033 0.3886697 ]		[0 1]
[0.15091027 0.8490898 ]		[1 0]
[0.75592804 0.24407198]		[1 0]
[0.62773806 0.3722619 ]		[0 1]
[0.5377412  0.46225876]		[0 1]
[0.5623227 0.4376773]		[1 0]
[0.45330614 0.5466939 ]		[1 0]
[0.5547811  0.44521895]		[1 0]
[0.93489623 0.06510371]		[1 0]
[0.48092648 0.5190734 ]		[0 1]
[0.9260824  0.07391765]		[1 0]
[0.5952331  0.40476695]		[0 1]
[0.53892446 0.4610755 ]		[1 0]
[0.3914274  0.60857266]		[1 0]
[0.39202136 0.6079786 ]		[0 1]
[0.3498886 0.6501114]		[1 0]
[0.9164846  0.08351546]		[1 0]
[0.62702477 0.37297523]		[1 0]
[0.05997964 0.9400203 ]		[0 1]
[0.13697188 0.8630281 ]		[1 0]
[0.88972956 0.11027046]		[1 0]
[0.75171155 0.24828842]		[0 1]
[0.48988128 0.51011866]		[0 1]
[0.4099911 0.5900089]		[0 1]
[0.8461964 0.1538036]		[0 1]
[0.8965146  0.10348544]		[1 0]
[0.1274284 0.8725715]		[1 0]
[0.84194195 0.15805802]		[1 0]
[0.8160404  0.18395956]		[0 1]
[0.17300211 0.82699794]		[0 1]
[0.19877186 0.80122817]		[0 1]
[0.39785984 0.6021402 ]		[0 1]
[0.84737855 0.15262143]		[0 1]
[0.9305936  0.06940641]		[1 0]
[0.25681263 0.74318737]		[0 1]
[0.83745813 0.16254185]		[1 0]
[0.6051616 0.3948384]		[1 0]
[0.5837921  0.41620788]		[0 1]
[0.72904295 0.27095705]		[1 0]
[0.38482806 0.61517197]		[0 1]
[0.2507063 0.7492937]		[0 1]
[0.44627038 0.5537296 ]		[1 0]
[0.7974587  0.20254126]		[1 0]
[0.34932262 0.6506774 ]		[1 0]
[0.14993122 0.8500688 ]		[0 1]
[0.5002524 0.4997475]		[0 1]
[0.5140545  0.48594552]		[1 0]
[0.5106157 0.4893843]		[1 0]
[0.5538978  0.44610217]		[0 1]
[0.727475 0.272525]		[1 0]
[0.16097537 0.83902466]		[0 1]
[0.1873221  0.81267786]		[0 1]
[0.39774936 0.60225064]		[0 1]
[0.9239888  0.07601124]		[1 0]
[0.698469   0.30153102]		[0 1]
[0.8817919  0.11820807]		[0 1]
[0.14523377 0.8547663 ]		[0 1]
[0.926601   0.07339894]		[1 0]
[0.91590667 0.08409334]		[1 0]
[0.370792 0.629208]		[1 0]
[0.50658554 0.4934145 ]		[0 1]
[0.16849825 0.8315018 ]		[0 1]
[0.34386525 0.6561347 ]		[0 1]
[0.5440143 0.4559857]		[0 1]
[0.330544 0.669456]		[0 1]
[0.621073 0.378927]		[1 0]
[0.34185952 0.6581404 ]		[0 1]
[0.42425358 0.5757464 ]		[0 1]
[0.17076072 0.8292393 ]		[0 1]
[0.3312138  0.66878617]		[0 1]
[0.5256506 0.4743494]		[0 1]
[0.6981146  0.30188543]		[0 1]
[0.84922206 0.15077795]		[1 0]
[0.58758664 0.41241333]		[0 1]
[0.3814763  0.61852366]		[1 0]
[0.63360375 0.36639625]		[1 0]
[0.7675601  0.23243989]		[1 0]
[0.7468573  0.25314268]		[1 0]
[0.58287376 0.4171262 ]		[1 0]
[0.67747295 0.32252705]		[0 1]
[0.18344699 0.816553  ]		[1 0]
[0.15129142 0.8487085 ]		[0 1]
[0.11146761 0.8885324 ]		[0 1]
[0.52399814 0.47600186]		[0 1]
[0.4342622 0.5657378]		[1 0]
[0.3903788 0.6096212]		[1 0]
[0.68607545 0.31392455]		[1 0]
[0.7348202  0.26517978]		[0 1]
[0.2825148 0.7174852]		[0 1]
[0.582476 0.417524]		[0 1]
[0.46834657 0.5316534 ]		[0 1]
[0.1800104 0.8199896]		[0 1]
[0.62906784 0.37093213]		[1 0]
[0.24260896 0.75739104]		[0 1]
[0.8509579  0.14904216]		[1 0]
[0.78170866 0.21829128]		[0 1]
[0.5323252  0.46767485]		[1 0]
[0.40384436 0.5961557 ]		[0 1]
[0.34999225 0.6500077 ]		[1 0]
[0.8286232  0.17137685]		[1 0]
[0.56622154 0.4337785 ]		[1 0]
[0.34519714 0.65480286]		[0 1]
[0.16684355 0.8331565 ]		[0 1]
[0.23729435 0.7627056 ]		[0 1]
[0.6474369  0.35256308]		[0 1]
[0.16217414 0.8378259 ]		[0 1]
[0.75343204 0.24656802]		[0 1]
[0.46168342 0.5383166 ]		[1 0]
[0.22437614 0.77562386]		[0 1]
[0.21853887 0.78146106]		[0 1]
[0.7687251  0.23127489]		[0 1]
[0.82062453 0.17937542]		[1 0]
[0.8808816  0.11911839]		[1 0]
[0.608395 0.391605]		[1 0]
[0.912854   0.08714601]		[1 0]
[0.11510263 0.8848974 ]		[0 1]
[0.3397612  0.66023886]		[0 1]
[0.22890864 0.77109134]		[0 1]
[0.22000393 0.77999604]		[0 1]
[0.3745107 0.6254893]		[0 1]
[0.2728804 0.7271196]		[1 0]
[0.92772126 0.07227872]		[1 0]
[0.64118004 0.35881993]		[0 1]
[0.12637436 0.8736257 ]		[0 1]
[0.4067069  0.59329313]		[0 1]
[0.30958983 0.6904102 ]		[0 1]
[0.87162185 0.12837818]		[1 0]
[0.51991385 0.4800862 ]		[1 0]
[0.19684263 0.8031574 ]		[0 1]
[0.6697153  0.33028468]		[0 1]
[0.60224277 0.39775717]		[0 1]
[0.93321425 0.06678569]		[1 0]
[0.7118278 0.2881722]		[1 0]
[0.1857483 0.8142518]		[0 1]
[0.8916996  0.10830041]		[1 0]
[0.75869334 0.24130669]		[1 0]
[0.93640864 0.06359131]		[1 0]
[0.335425 0.664575]		[0 1]
[0.8191677  0.18083231]		[1 0]
[0.6954945  0.30450556]		[0 1]
[0.9130746  0.08692536]		[1 0]
[0.7054077  0.29459226]		[1 0]
[0.5764115 0.4235885]		[0 1]
[0.31202772 0.68797225]		[1 0]
[0.64364034 0.35635975]		[1 0]
[0.67707145 0.32292852]		[1 0]
[0.07786887 0.92213106]		[0 1]
[0.59821177 0.40178826]		[0 1]
[0.2573262 0.7426738]		[0 1]
[0.93041176 0.06958827]		[1 0]
[0.59907943 0.40092057]		[0 1]
[0.51883084 0.48116916]		[0 1]
[0.8564805  0.14351954]		[0 1]
[0.5350275 0.4649725]		[1 0]
[0.70837885 0.29162112]		[1 0]
[0.66644615 0.33355394]		[1 0]
[0.8859835  0.11401653]		[1 0]
[0.7450978  0.25490212]		[1 0]
[0.31113473 0.6888653 ]		[0 1]
[0.8852874  0.11471265]		[1 0]
[0.39602387 0.6039762 ]		[0 1]
[0.7956233  0.20437676]		[1 0]
[0.31020078 0.6897992 ]		[0 1]
[0.50301236 0.49698764]		[0 1]
[0.50886124 0.49113882]		[0 1]
[0.30003968 0.6999604 ]		[0 1]
[0.66207737 0.3379226 ]		[0 1]
[0.4948922 0.5051079]		[1 0]
[0.63080394 0.36919606]		[1 0]
[0.7929666 0.2070334]		[1 0]
[0.7883867  0.21161334]		[1 0]
[0.185783 0.814217]		[0 1]
[0.59307426 0.4069257 ]		[1 0]
[0.4797761 0.520224 ]		[1 0]
[0.116428   0.88357204]		[0 1]
[0.85145265 0.14854735]		[1 0]
[0.9164627  0.08353729]		[0 1]
[0.36591068 0.63408935]		[0 1]
[0.915807   0.08419299]		[1 0]
[0.4919281  0.50807196]		[1 0]
[0.47947723 0.5205228 ]		[1 0]
[0.9383332  0.06166675]		[1 0]
[0.58026683 0.4197332 ]		[1 0]
[0.2950766 0.7049234]		[0 1]
[0.15132438 0.84867555]		[1 0]
[0.7355615  0.26443848]		[0 1]
[0.92574286 0.07425711]		[1 0]
[0.61410743 0.38589254]		[0 1]
[0.22782509 0.77217484]		[0 1]
[0.28072348 0.71927655]		[0 1]
[0.5835212  0.41647878]		[1 0]
[0.5794809 0.4205191]		[1 0]
[0.71180016 0.28819987]		[1 0]
[0.56490684 0.4350931 ]		[0 1]
[0.7818293  0.21817064]		[0 1]
[0.5594302  0.44056982]		[0 1]
[0.09260035 0.9073997 ]		[0 1]
[0.05699913 0.9430009 ]		[0 1]
[0.50118303 0.498817  ]		[0 1]
[0.5642166  0.43578336]		[1 0]
[0.53467995 0.46531996]		[1 0]
[0.9288562  0.07114384]		[1 0]
[0.93755215 0.0624479 ]		[1 0]
[0.6512685  0.34873143]		[0 1]
[0.33457384 0.66542614]		[0 1]
[0.8563287  0.14367126]		[1 0]
[0.30972013 0.69027984]		[0 1]
[0.92503136 0.07496867]		[1 0]
[0.4565072  0.54349285]		[1 0]
[0.4858901  0.51410997]		[1 0]
[0.77350163 0.22649841]		[0 1]
[0.75244653 0.24755347]		[0 1]
[0.43740073 0.5625993 ]		[0 1]
[0.77254635 0.22745368]		[0 1]
[0.43878898 0.56121105]		[1 0]
[0.32914087 0.67085916]		[0 1]
[0.90031844 0.09968159]		[1 0]
[0.6530943  0.34690574]		[0 1]
[0.06486141 0.9351385 ]		[0 1]
[0.32755977 0.6724402 ]		[0 1]
[0.84273386 0.15726614]		[1 0]
[0.08353275 0.91646725]		[0 1]
[0.51970005 0.48029995]		[0 1]
[0.45929474 0.5407052 ]		[1 0]
[0.93213063 0.06786936]		[1 0]
[0.37803292 0.6219671 ]		[1 0]
[0.06560206 0.93439794]		[0 1]
[0.92520845 0.07479157]		[0 1]
[0.7387694  0.26123056]		[1 0]
[0.58723015 0.41276985]		[1 0]
[0.1673353  0.83266467]		[0 1]
[0.31359592 0.68640405]		[0 1]
[0.93045866 0.06954128]		[1 0]
[0.4210625 0.5789375]		[1 0]
[0.66969085 0.3303091 ]		[1 0]
[0.8521717 0.1478283]		[1 0]
[0.43693548 0.5630646 ]		[0 1]
[0.36012182 0.6398782 ]		[0 1]
[0.9379001 0.0620999]		[1 0]
[0.6504117  0.34958825]		[1 0]
[0.3238108  0.67618924]		[0 1]
[0.19389908 0.80610096]		[0 1]
[0.7062842  0.29371575]		[1 0]
[0.9317203  0.06827968]		[1 0]
[0.11132783 0.8886721 ]		[0 1]
[0.8559477  0.14405233]		[1 0]
[0.06958213 0.93041784]		[0 1]
[0.18153788 0.81846213]		[0 1]
[0.8618118  0.13818823]		[1 0]
[0.42661893 0.57338107]		[0 1]
[0.24553831 0.7544617 ]		[1 0]
[0.111271 0.888729]		[0 1]
[0.67559665 0.32440332]		[1 0]
[0.6084006 0.3915994]		[1 0]
[0.48863935 0.51136065]		[0 1]
[0.43727037 0.5627296 ]		[0 1]
[0.1504021  0.84959793]		[1 0]
[0.24285966 0.7571404 ]		[1 0]
[0.76821214 0.23178777]		[1 0]
[0.19228481 0.80771524]		[1 0]
[0.5947192  0.40528077]		[0 1]
[0.75441235 0.24558769]		[1 0]
[0.78019136 0.21980865]		[1 0]
[0.7275542 0.2724458]		[1 0]
[0.44623688 0.55376315]		[0 1]
[0.7294039 0.2705961]		[1 0]
[0.7817062  0.21829379]		[1 0]
[0.18761757 0.8123824 ]		[0 1]
[0.32633248 0.6736675 ]		[0 1]
[0.32118207 0.6788179 ]		[0 1]
[0.33300167 0.6669983 ]		[0 1]
[0.49434185 0.50565815]		[0 1]
[0.30275816 0.69724184]		[0 1]
[0.67253304 0.32746702]		[0 1]
[0.78879005 0.21120991]		[1 0]
[0.8790488 0.1209512]		[1 0]
