PREDICTED		ACTUAL
[0.6632865  0.33671352]		[1 0]
[0.1567651 0.8432349]		[0 1]
[0.4411017 0.5588983]		[0 1]
[0.82574064 0.17425935]		[0 1]
[0.64345026 0.35654977]		[1 0]
[0.21062903 0.78937095]		[0 1]
[0.54968214 0.45031786]		[1 0]
[0.62263536 0.3773647 ]		[1 0]
[0.28126785 0.7187321 ]		[0 1]
[0.203215 0.796785]		[0 1]
[0.10304774 0.8969523 ]		[0 1]
[0.4377166 0.5622834]		[1 0]
[0.18175112 0.81824887]		[0 1]
[0.7557997  0.24420029]		[1 0]
[0.5877876  0.41221228]		[1 0]
[0.7201965 0.2798035]		[1 0]
[0.51021475 0.48978522]		[1 0]
[0.26525462 0.7347454 ]		[0 1]
[0.917746   0.08225402]		[1 0]
[0.8303977  0.16960226]		[1 0]
[0.65061915 0.34938082]		[0 1]
[0.4498925 0.5501075]		[0 1]
[0.02081772 0.9791823 ]		[0 1]
[0.59000826 0.40999174]		[1 0]
[0.06487863 0.93512136]		[0 1]
[0.8768995  0.12310058]		[1 0]
[0.03396059 0.9660394 ]		[0 1]
[0.33758575 0.66241425]		[0 1]
[0.3377275  0.66227245]		[0 1]
[0.82581383 0.17418613]		[1 0]
[0.21127778 0.7887222 ]		[0 1]
[0.3178862  0.68211377]		[1 0]
[0.8280605  0.17193949]		[1 0]
[0.72409123 0.27590874]		[1 0]
[0.03807323 0.9619267 ]		[0 1]
[0.7151057  0.28489432]		[1 0]
[0.49859926 0.5014007 ]		[0 1]
[0.08765142 0.91234857]		[0 1]
[0.09085421 0.9091458 ]		[0 1]
[0.43037573 0.5696243 ]		[1 0]
[0.38973314 0.6102669 ]		[0 1]
[0.98601043 0.01398954]		[1 0]
[0.00737545 0.9926246 ]		[0 1]
[0.73840755 0.26159242]		[1 0]
[0.6251822 0.3748178]		[1 0]
[0.96484596 0.03515408]		[1 0]
[0.12838306 0.87161696]		[0 1]
[0.62327504 0.376725  ]		[1 0]
[0.4424408  0.55755925]		[1 0]
[0.60725534 0.39274466]		[1 0]
[0.16875723 0.8312428 ]		[1 0]
[0.5488685 0.4511315]		[1 0]
[0.41476226 0.58523774]		[1 0]
[0.44799557 0.5520045 ]		[1 0]
[0.65509915 0.34490088]		[1 0]
[0.7383926  0.26160735]		[1 0]
[0.7850916  0.21490835]		[1 0]
[0.4102107  0.58978933]		[1 0]
[0.75728077 0.24271926]		[1 0]
[0.12515414 0.87484586]		[0 1]
[0.35436195 0.645638  ]		[0 1]
[0.22332267 0.77667737]		[0 1]
[0.52181786 0.47818217]		[0 1]
[0.80857784 0.19142216]		[1 0]
[0.48159742 0.5184025 ]		[1 0]
[0.54358274 0.45641726]		[1 0]
[0.92744064 0.07255937]		[1 0]
[0.45915842 0.5408416 ]		[1 0]
[0.3930218  0.60697824]		[0 1]
[0.55181617 0.4481838 ]		[1 0]
[0.96223426 0.03776573]		[1 0]
[0.05140291 0.9485971 ]		[0 1]
[0.01550154 0.98449844]		[0 1]
[0.6392168  0.36078322]		[0 1]
[0.8845713  0.11542875]		[1 0]
[0.45550466 0.54449534]		[1 0]
[0.28915757 0.7108425 ]		[0 1]
[0.08967248 0.9103275 ]		[0 1]
[0.15433155 0.84566844]		[0 1]
[0.46959618 0.5304039 ]		[1 0]
[0.9772727  0.02272731]		[1 0]
[0.28321177 0.7167882 ]		[0 1]
[0.61352557 0.38647443]		[0 1]
[0.8418808  0.15811919]		[1 0]
[0.6119364  0.38806352]		[0 1]
[0.49639967 0.5036003 ]		[1 0]
[0.682482 0.317518]		[0 1]
[0.8361052  0.16389473]		[1 0]
[0.37916985 0.6208302 ]		[1 0]
[0.06673076 0.9332692 ]		[0 1]
[0.14038908 0.859611  ]		[0 1]
[0.47393584 0.52606416]		[1 0]
[0.22306132 0.77693874]		[0 1]
[0.29857272 0.7014273 ]		[1 0]
[0.04484843 0.95515156]		[0 1]
[0.9386627  0.06133733]		[1 0]
[0.38577944 0.61422056]		[1 0]
[0.26866606 0.7313339 ]		[0 1]
[0.3819526 0.6180474]		[0 1]
[0.894029   0.10597096]		[0 1]
[0.89546925 0.10453081]		[1 0]
[0.97078145 0.02921857]		[1 0]
[0.53999394 0.46000603]		[1 0]
[0.8146679  0.18533215]		[1 0]
[0.575496   0.42450395]		[1 0]
[0.63946277 0.3605373 ]		[1 0]
[0.15205827 0.84794176]		[0 1]
[0.7191251  0.28087488]		[1 0]
[0.06566192 0.9343381 ]		[0 1]
[0.6287372 0.3712628]		[1 0]
[0.27478686 0.7252131 ]		[0 1]
[0.5727051 0.4272949]		[0 1]
[0.85517454 0.14482544]		[0 1]
[0.56438166 0.43561837]		[0 1]
[0.9208237  0.07917634]		[1 0]
[0.4618483  0.53815174]		[1 0]
[0.3738403  0.62615967]		[0 1]
[0.02853355 0.9714665 ]		[0 1]
[0.64950895 0.35049108]		[1 0]
[0.54657125 0.45342878]		[1 0]
[0.06092933 0.93907064]		[0 1]
[0.03179164 0.96820843]		[0 1]
[0.28164157 0.7183584 ]		[0 1]
[0.20496297 0.79503703]		[0 1]
[0.8911502  0.10884977]		[1 0]
[0.05846902 0.941531  ]		[0 1]
[0.14101635 0.8589837 ]		[0 1]
[0.31439254 0.68560743]		[0 1]
[0.5368102 0.4631898]		[0 1]
[0.47788945 0.5221105 ]		[0 1]
[0.52645487 0.47354513]		[0 1]
[0.37250617 0.6274938 ]		[0 1]
[0.9701295  0.02987054]		[1 0]
[0.3895904  0.61040956]		[0 1]
[0.48546734 0.5145326 ]		[0 1]
[0.85643053 0.14356947]		[1 0]
[0.5380685  0.46193156]		[1 0]
[0.29935429 0.7006457 ]		[1 0]
[0.3970262  0.60297376]		[0 1]
[0.8960518  0.10394816]		[1 0]
[0.07139895 0.9286011 ]		[0 1]
[0.9502461  0.04975392]		[1 0]
[0.01400075 0.98599917]		[0 1]
[0.5483907  0.45160937]		[1 0]
[0.55062526 0.44937474]		[0 1]
[0.01816052 0.98183954]		[0 1]
[0.74027014 0.25972986]		[1 0]
[0.56138396 0.43861607]		[1 0]
[0.52379054 0.4762095 ]		[1 0]
[0.7927698  0.20723015]		[1 0]
[0.78036547 0.21963452]		[1 0]
[0.55507123 0.44492874]		[1 0]
[0.3335479 0.6664521]		[1 0]
[0.01242196 0.987578  ]		[0 1]
[0.8316573  0.16834268]		[1 0]
[0.5424194  0.45758066]		[0 1]
[0.8948538  0.10514618]		[1 0]
[0.88734853 0.11265147]		[1 0]
[0.594301   0.40569904]		[1 0]
[0.31242266 0.68757737]		[1 0]
[0.22012499 0.77987504]		[0 1]
[0.40250978 0.59749025]		[0 1]
[0.4280794 0.5719206]		[0 1]
[0.4106824  0.58931756]		[1 0]
[0.77742565 0.22257428]		[1 0]
[0.09051502 0.9094849 ]		[0 1]
[0.3400461 0.6599539]		[1 0]
[0.78856236 0.2114377 ]		[1 0]
[0.27043238 0.72956765]		[0 1]
[0.5652961  0.43470392]		[0 1]
[0.9547763  0.04522374]		[1 0]
[0.35229525 0.6477047 ]		[0 1]
[0.30571625 0.6942837 ]		[0 1]
[0.5449353  0.45506477]		[1 0]
[0.96128774 0.03871235]		[1 0]
[0.7225005 0.2774995]		[0 1]
[0.09612423 0.90387577]		[0 1]
[0.5206427  0.47935724]		[1 0]
[0.4133069  0.58669317]		[1 0]
[0.2653898 0.7346102]		[1 0]
[0.73707694 0.262923  ]		[1 0]
[0.5482175 0.4517825]		[0 1]
[0.26282042 0.7371796 ]		[0 1]
[0.94157654 0.05842349]		[1 0]
[0.8229463  0.17705363]		[1 0]
[0.26674113 0.73325884]		[0 1]
[0.35588577 0.6441142 ]		[1 0]
[0.26925147 0.73074853]		[0 1]
[0.7472237  0.25277635]		[1 0]
[0.18330504 0.816695  ]		[0 1]
[0.40323907 0.59676087]		[1 0]
[0.456662   0.54333806]		[1 0]
[0.41739568 0.5826043 ]		[0 1]
[0.20827535 0.7917247 ]		[0 1]
[0.4858069  0.51419306]		[1 0]
[0.8087619  0.19123805]		[1 0]
[0.82970256 0.17029741]		[1 0]
[0.15522392 0.8447761 ]		[1 0]
[0.08664477 0.91335523]		[0 1]
[0.26217353 0.7378265 ]		[0 1]
[0.5380144  0.46198562]		[0 1]
[0.10387857 0.89612144]		[0 1]
[0.58296937 0.41703063]		[1 0]
[0.52146745 0.47853255]		[1 0]
[0.86616814 0.13383189]		[1 0]
[0.3869842 0.6130158]		[0 1]
[0.54378027 0.45621976]		[0 1]
[0.44625416 0.5537458 ]		[1 0]
[0.14994264 0.8500573 ]		[1 0]
[0.14536318 0.8546368 ]		[0 1]
[0.8848498  0.11515021]		[1 0]
[0.12938437 0.87061566]		[0 1]
[0.17082337 0.8291766 ]		[0 1]
[0.54085183 0.4591481 ]		[1 0]
[0.903518   0.09648202]		[1 0]
[0.27288654 0.7271135 ]		[0 1]
[0.27215537 0.7278447 ]		[0 1]
[0.35073483 0.64926517]		[0 1]
[0.71781707 0.2821829 ]		[0 1]
[0.33204147 0.66795856]		[0 1]
[0.4857497  0.51425034]		[1 0]
[0.86490446 0.13509557]		[1 0]
[0.5866616  0.41333836]		[0 1]
[0.37214646 0.6278535 ]		[1 0]
[0.6488697  0.35113034]		[1 0]
[0.32461745 0.67538255]		[1 0]
[0.3689172  0.63108283]		[0 1]
[0.55436516 0.44563478]		[0 1]
[0.26186588 0.73813415]		[0 1]
[0.32500014 0.67499983]		[0 1]
[0.4483443 0.5516557]		[0 1]
[0.9469158  0.05308417]		[1 0]
[0.04818748 0.9518125 ]		[0 1]
[0.9887136 0.0112864]		[1 0]
[0.4064142 0.5935858]		[0 1]
[0.79731965 0.20268035]		[1 0]
[0.14755508 0.85244495]		[0 1]
[0.8639641 0.136036 ]		[1 0]
[0.00907393 0.990926  ]		[0 1]
[0.016279 0.983721]		[0 1]
[0.9698767  0.03012336]		[1 0]
[0.7722293  0.22777072]		[1 0]
[0.42564824 0.5743518 ]		[1 0]
[0.35004717 0.64995277]		[1 0]
[0.8190012  0.18099883]		[1 0]
[0.682571 0.317429]		[1 0]
[0.65063184 0.34936813]		[1 0]
[0.22964157 0.77035844]		[0 1]
[0.08348382 0.9165162 ]		[0 1]
[0.36085173 0.6391483 ]		[1 0]
[0.703886   0.29611406]		[0 1]
[0.28077742 0.7192226 ]		[0 1]
[0.23313954 0.7668604 ]		[0 1]
[0.17248617 0.8275139 ]		[0 1]
[0.36026666 0.6397334 ]		[0 1]
[0.5851889  0.41481116]		[0 1]
[0.56778246 0.4322175 ]		[1 0]
[0.24868654 0.75131345]		[0 1]
[0.17237814 0.8276219 ]		[1 0]
[0.5875852 0.4124148]		[0 1]
[0.73568356 0.26431647]		[1 0]
[0.18404527 0.81595474]		[0 1]
[0.0123609 0.9876391]		[0 1]
[0.38876256 0.61123747]		[1 0]
[0.1323781  0.86762184]		[0 1]
[0.05255477 0.9474452 ]		[0 1]
[0.81881857 0.18118137]		[1 0]
[0.61042064 0.3895794 ]		[1 0]
[0.30903035 0.6909696 ]		[1 0]
[0.17524114 0.8247588 ]		[0 1]
[0.42564967 0.5743504 ]		[0 1]
[0.50785816 0.49214187]		[1 0]
[0.1375976 0.8624024]		[0 1]
[0.20050074 0.7994992 ]		[0 1]
[0.45806032 0.54193974]		[0 1]
[0.12559253 0.8744075 ]		[0 1]
[0.6996394  0.30036065]		[1 0]
[0.53541213 0.4645879 ]		[1 0]
[0.62980545 0.37019455]		[0 1]
[0.32688007 0.67311996]		[0 1]
[0.73808193 0.26191813]		[1 0]
[0.5414752  0.45852485]		[0 1]
[0.9675561  0.03244389]		[1 0]
[0.07257766 0.9274223 ]		[0 1]
[0.4095931 0.5904069]		[1 0]
[0.5198499  0.48015004]		[0 1]
[0.8623465  0.13765359]		[1 0]
[0.6229418  0.37705824]		[0 1]
[0.18064408 0.81935585]		[0 1]
[0.6894371 0.3105629]		[1 0]
[0.7138898  0.28611028]		[0 1]
[0.11017959 0.8898204 ]		[1 0]
[0.66624737 0.33375263]		[0 1]
[0.07665558 0.92334443]		[0 1]
[0.7305379  0.26946214]		[1 0]
[0.8839183  0.11608176]		[1 0]
[0.30634546 0.6936545 ]		[1 0]
[0.4374218 0.5625782]		[1 0]
[0.14350617 0.8564938 ]		[0 1]
[0.28050336 0.7194966 ]		[0 1]
[0.23141414 0.76858586]		[0 1]
[0.19062035 0.80937964]		[0 1]
[0.31188002 0.68812   ]		[0 1]
[0.61722094 0.38277903]		[1 0]
[0.7899947  0.21000531]		[1 0]
[0.47274706 0.52725303]		[0 1]
[0.45185107 0.54814893]		[1 0]
[0.87035763 0.12964237]		[1 0]
[0.34150892 0.658491  ]		[1 0]
[0.09999024 0.9000098 ]		[0 1]
[0.18539804 0.81460196]		[0 1]
[0.11015297 0.889847  ]		[0 1]
[0.9474994  0.05250061]		[1 0]
[0.25885475 0.74114525]		[0 1]
[0.32418075 0.6758193 ]		[1 0]
[0.19639325 0.80360675]		[0 1]
[0.7083949  0.29160514]		[0 1]
[0.74447125 0.25552875]		[0 1]
[0.2432889 0.7567111]		[0 1]
[0.38257912 0.6174209 ]		[0 1]
[0.5073985  0.49260145]		[0 1]
[0.93567824 0.06432182]		[1 0]
[0.10748671 0.8925133 ]		[0 1]
[0.6272406  0.37275943]		[1 0]
[0.634868  0.3651319]		[0 1]
[0.1307623 0.8692377]		[0 1]
[0.38629982 0.61370015]		[0 1]
[0.95894796 0.0410521 ]		[1 0]
[0.16527244 0.8347276 ]		[1 0]
[0.2553851 0.7446149]		[0 1]
[0.28150365 0.7184963 ]		[0 1]
[0.7696393  0.23036072]		[0 1]
[0.3521756 0.6478244]		[0 1]
[0.56245613 0.43754387]		[1 0]
[0.06472016 0.93527985]		[0 1]
[0.51067525 0.4893247 ]		[0 1]
[0.18195958 0.81804043]		[1 0]
[0.3633817  0.63661826]		[1 0]
[0.04355058 0.95644945]		[0 1]
[0.96883374 0.03116629]		[1 0]
[0.41297254 0.5870275 ]		[0 1]
[0.7974709  0.20252901]		[1 0]
[0.64943683 0.3505632 ]		[0 1]
[0.5814657  0.41853425]		[1 0]
[0.27914453 0.7208555 ]		[0 1]
[0.7996553  0.20034473]		[1 0]
[0.6356714  0.36432862]		[0 1]
[0.2918566 0.7081434]		[0 1]
[0.841176   0.15882403]		[1 0]
[0.8923221  0.10767789]		[1 0]
[0.89484537 0.10515464]		[1 0]
[0.59879047 0.4012095 ]		[1 0]
[0.8170402  0.18295982]		[1 0]
[0.8126325  0.18736751]		[0 1]
[0.5970524 0.4029476]		[0 1]
[0.84025586 0.15974414]		[1 0]
[0.4392575  0.56074244]		[1 0]
[0.09978758 0.90021247]		[0 1]
[0.9524847  0.04751527]		[1 0]
[0.65144503 0.34855494]		[1 0]
[0.92714024 0.07285981]		[1 0]
[0.65674543 0.34325457]		[1 0]
[0.25373664 0.7462634 ]		[1 0]
[0.3626024 0.6373976]		[0 1]
[0.05142121 0.94857883]		[0 1]
[0.26335925 0.7366407 ]		[0 1]
[0.16130348 0.8386965 ]		[0 1]
[0.49532005 0.50468   ]		[0 1]
[0.2824561 0.7175439]		[0 1]
[0.7338364 0.2661636]		[1 0]
[0.84157014 0.15842986]		[1 0]
[0.24254434 0.75745565]		[0 1]
[0.03439774 0.9656023 ]		[0 1]
[0.8295149  0.17048512]		[0 1]
[0.58840764 0.4115924 ]		[0 1]
[0.59857273 0.4014273 ]		[1 0]
[0.22364259 0.7763574 ]		[0 1]
[0.39494002 0.60506004]		[1 0]
[0.18836598 0.81163394]		[0 1]
[0.6428656 0.3571344]		[1 0]
[0.758268   0.24173197]		[1 0]
[0.6773805 0.3226195]		[1 0]
[0.5193596  0.48064044]		[1 0]
[0.97264355 0.02735641]		[1 0]
[0.7637259  0.23627414]		[1 0]
[0.00475853 0.9952415 ]		[0 1]
[0.3177032 0.6822968]		[0 1]
[0.96369517 0.03630479]		[1 0]
[0.24853489 0.7514651 ]		[1 0]
[0.9459287  0.05407133]		[1 0]
[0.6056636  0.39433637]		[1 0]
[0.60923076 0.39076924]		[0 1]
[0.7104228 0.2895772]		[1 0]
[0.08736543 0.9126346 ]		[0 1]
[0.29647702 0.70352304]		[0 1]
[0.8501816  0.14981847]		[1 0]
[0.9140813  0.08591877]		[1 0]
[0.19513646 0.8048635 ]		[0 1]
[0.7630727  0.23692724]		[1 0]
[0.3369986 0.6630014]		[0 1]
[0.3816469 0.6183531]		[1 0]
[0.64012164 0.35987833]		[1 0]
[0.39689925 0.6031008 ]		[0 1]
[0.2698466 0.7301534]		[0 1]
[0.433528   0.56647193]		[1 0]
[0.21144027 0.7885597 ]		[1 0]
[0.4864646 0.5135354]		[0 1]
[0.9673172  0.03268272]		[1 0]
[0.33881116 0.6611888 ]		[0 1]
[0.5658374 0.4341626]		[0 1]
[0.04926156 0.9507385 ]		[0 1]
[0.45296764 0.54703236]		[1 0]
[0.8977031 0.1022969]		[1 0]
[0.8077759  0.19222414]		[1 0]
[0.3586927  0.64130723]		[0 1]
[0.85228616 0.14771384]		[1 0]
[0.01015641 0.9898436 ]		[0 1]
[0.21744269 0.7825573 ]		[0 1]
[0.5652596 0.4347404]		[0 1]
[0.27356598 0.726434  ]		[1 0]
[0.3268097 0.6731903]		[0 1]
[0.7735452  0.22645482]		[1 0]
[0.10894343 0.8910566 ]		[0 1]
[0.21889015 0.7811099 ]		[0 1]
[0.61784774 0.3821523 ]		[1 0]
[0.56098413 0.43901584]		[1 0]
[0.82654023 0.17345978]		[1 0]
[0.30888876 0.69111127]		[1 0]
[0.5907284  0.40927157]		[1 0]
[0.16344604 0.836554  ]		[0 1]
[0.4905466 0.5094534]		[0 1]
[0.49390104 0.5060989 ]		[1 0]
[0.34774855 0.6522514 ]		[0 1]
[0.8812938  0.11870623]		[1 0]
[0.6371749  0.36282507]		[1 0]
[0.5385626  0.46143743]		[0 1]
[0.7275514  0.27244857]		[1 0]
[0.83884335 0.16115664]		[1 0]
[0.35993204 0.640068  ]		[0 1]
[0.09909932 0.9009007 ]		[0 1]
[0.383607   0.61639297]		[0 1]
[0.9507651 0.0492349]		[1 0]
[0.651888   0.34811208]		[1 0]
[0.69878525 0.30121475]		[1 0]
[0.1253039  0.87469614]		[0 1]
[0.51725113 0.48274884]		[1 0]
[0.8357459  0.16425414]		[1 0]
[0.26221228 0.7377877 ]		[0 1]
[0.7801261  0.21987388]		[1 0]
[0.07137819 0.92862177]		[0 1]
[0.19707043 0.8029295 ]		[1 0]
[0.7848474  0.21515265]		[1 0]
[0.39041165 0.6095884 ]		[0 1]
[0.6347984  0.36520162]		[1 0]
[0.49666634 0.50333357]		[1 0]
[0.757357   0.24264301]		[1 0]
[0.69292426 0.30707577]		[0 1]
[0.8339278  0.16607226]		[1 0]
[0.20817126 0.7918287 ]		[0 1]
[0.04462577 0.95537424]		[0 1]
[0.39875138 0.60124856]		[0 1]
[0.0779636 0.9220364]		[0 1]
[0.15427637 0.8457237 ]		[0 1]
[0.9488324  0.05116763]		[1 0]
[0.9120365 0.0879635]		[1 0]
[0.53688776 0.46311226]		[1 0]
[0.9787649  0.02123516]		[1 0]
[0.60647064 0.39352936]		[1 0]
[0.50311977 0.49688023]		[0 1]
[0.83921343 0.16078655]		[1 0]
[0.35061073 0.64938927]		[0 1]
[0.55934125 0.44065875]		[1 0]
[0.2213844 0.7786156]		[1 0]
[0.16527042 0.83472955]		[0 1]
[0.27270427 0.7272957 ]		[1 0]
[0.23418826 0.7658118 ]		[0 1]
[0.8905346  0.10946536]		[1 0]
[0.16703069 0.8329693 ]		[0 1]
[0.72073144 0.2792686 ]		[1 0]
[0.92455053 0.07544948]		[1 0]
[0.06692459 0.93307537]		[0 1]
[0.8540738 0.1459262]		[0 1]
[0.36079863 0.6392014 ]		[0 1]
[0.5343229  0.46567708]		[1 0]
[0.31660846 0.6833916 ]		[0 1]
[0.7510376  0.24896237]		[1 0]
[0.8294748  0.17052516]		[1 0]
[0.9076464  0.09235356]		[1 0]
[0.02104287 0.9789571 ]		[0 1]
[0.5823015 0.4176985]		[0 1]
[0.2650328  0.73496723]		[0 1]
[0.1803256  0.81967443]		[1 0]
[0.15005068 0.8499493 ]		[0 1]
[0.98828006 0.01171991]		[1 0]
[0.31068093 0.6893191 ]		[1 0]
[0.96249527 0.03750475]		[1 0]
[0.9048008  0.09519919]		[1 0]
[0.7225357  0.27746424]		[0 1]
[0.3530557  0.64694434]		[1 0]
[0.2708557 0.7291443]		[0 1]
[0.882205   0.11779499]		[1 0]
[0.24021979 0.7597802 ]		[0 1]
[0.9723998  0.02760021]		[1 0]
[0.37010625 0.6298938 ]		[0 1]
[0.51979136 0.48020867]		[1 0]
[0.2102127 0.7897873]		[0 1]
[0.4232845 0.5767155]		[1 0]
[0.7994283  0.20057172]		[0 1]
[0.53856725 0.4614327 ]		[0 1]
[0.57942724 0.42057276]		[1 0]
[0.12855664 0.8714434 ]		[0 1]
[0.5190981  0.48090184]		[1 0]
[0.33315957 0.6668404 ]		[1 0]
[0.8071371 0.1928629]		[1 0]
[0.22780718 0.77219284]		[1 0]
[0.9025324  0.09746759]		[1 0]
[0.8291757  0.17082435]		[1 0]
[0.03995113 0.9600488 ]		[0 1]
[0.6882504  0.31174958]		[0 1]
[0.60491973 0.3950803 ]		[1 0]
[0.19209272 0.8079073 ]		[0 1]
[0.6550689  0.34493116]		[1 0]
[0.52028036 0.47971967]		[0 1]
[0.49414915 0.5058508 ]		[0 1]
[0.61560696 0.38439307]		[0 1]
[0.47864017 0.52135986]		[0 1]
[0.7870129  0.21298715]		[1 0]
[0.80986255 0.1901375 ]		[1 0]
[0.26589647 0.7341035 ]		[1 0]
[0.03388344 0.9661165 ]		[0 1]
[0.72357386 0.27642617]		[0 1]
[0.1697015 0.8302985]		[0 1]
[0.86972463 0.13027532]		[0 1]
[0.41975704 0.580243  ]		[0 1]
[0.0892453 0.9107547]		[0 1]
[0.56192094 0.43807906]		[0 1]
[0.5751789  0.42482105]		[1 0]
[0.2310086 0.7689914]		[0 1]
[0.08496834 0.9150317 ]		[0 1]
[0.28037816 0.71962184]		[0 1]
[0.18001024 0.81998974]		[0 1]
[0.36936504 0.63063496]		[0 1]
[0.22782263 0.77217734]		[0 1]
[0.06672663 0.9332733 ]		[0 1]
[0.32636052 0.6736395 ]		[0 1]
[0.6001549  0.39984515]		[1 0]
[0.41315982 0.58684015]		[1 0]
[0.43592992 0.56407005]		[0 1]
[0.87019765 0.12980233]		[1 0]
[0.11927546 0.88072455]		[0 1]
[0.42967215 0.5703279 ]		[1 0]
[0.62216306 0.3778369 ]		[0 1]
[0.84646535 0.15353467]		[1 0]
[0.6718814 0.3281187]		[0 1]
[0.14809014 0.8519098 ]		[0 1]
[0.20587756 0.79412246]		[1 0]
[0.2069195  0.79308045]		[0 1]
[0.64946973 0.35053033]		[1 0]
[0.69885105 0.30114898]		[1 0]
[0.52930814 0.47069183]		[1 0]
[0.6744416  0.32555842]		[1 0]
[0.6646132  0.33538687]		[1 0]
[0.43037298 0.569627  ]		[0 1]
[0.5051787  0.49482134]		[1 0]
[0.0183925  0.98160756]		[0 1]
[0.92697704 0.07302304]		[1 0]
[0.4875334  0.51246667]		[0 1]
[0.8527354  0.14726457]		[1 0]
[0.3779385 0.6220615]		[0 1]
[0.12918815 0.8708118 ]		[0 1]
[0.14061609 0.85938394]		[0 1]
[0.8561903 0.1438096]		[1 0]
[0.22066987 0.77933013]		[0 1]
[0.31983045 0.6801696 ]		[1 0]
[0.793974   0.20602609]		[1 0]
[0.73309845 0.26690155]		[1 0]
[0.3551216 0.6448784]		[0 1]
[0.4588894 0.5411106]		[0 1]
[0.5781382  0.42186183]		[0 1]
[0.29470354 0.7052964 ]		[0 1]
[0.26944318 0.73055685]		[0 1]
[0.10995384 0.8900462 ]		[0 1]
[0.28900445 0.71099555]		[0 1]
[0.62134093 0.37865907]		[1 0]
[0.39971295 0.600287  ]		[1 0]
[0.17495744 0.82504255]		[1 0]
[0.22795016 0.77204984]		[0 1]
[0.41037506 0.58962494]		[1 0]
[0.16575123 0.8342487 ]		[1 0]
[0.40448114 0.5955189 ]		[1 0]
[0.46600825 0.53399175]		[1 0]
[0.9061203  0.09387973]		[1 0]
[0.62347615 0.37652382]		[0 1]
[0.36066225 0.6393377 ]		[1 0]
[0.23379172 0.7662083 ]		[0 1]
[0.05653172 0.94346833]		[0 1]
[0.9616105  0.03838954]		[1 0]
[0.5362284  0.46377158]		[1 0]
[0.31928894 0.6807111 ]		[0 1]
[0.7920418  0.20795822]		[1 0]
[0.22309694 0.7769031 ]		[0 1]
[0.01596054 0.9840395 ]		[1 0]
[0.34475294 0.6552471 ]		[1 0]
[0.89369404 0.10630598]		[1 0]
[0.1502715  0.84972847]		[1 0]
[0.3859765 0.6140235]		[0 1]
[0.78946525 0.21053481]		[1 0]
[0.44622582 0.5537742 ]		[0 1]
[0.66899633 0.33100367]		[1 0]
[0.51611227 0.4838877 ]		[0 1]
[0.95014876 0.04985122]		[1 0]
[0.14648826 0.85351175]		[0 1]
[0.00556286 0.9944371 ]		[0 1]
[0.5453429  0.45465705]		[0 1]
[0.3954068  0.60459316]		[1 0]
[0.46138668 0.5386134 ]		[0 1]
[0.86571133 0.13428868]		[1 0]
[0.21033359 0.7896664 ]		[0 1]
[0.0089898 0.9910102]		[0 1]
[0.54959166 0.45040837]		[0 1]
[0.68291235 0.31708762]		[1 0]
[0.37075955 0.62924045]		[0 1]
[0.0415391 0.9584609]		[0 1]
[0.3305373 0.6694627]		[0 1]
[0.9080784  0.09192163]		[1 0]
[0.8341346 0.1658654]		[1 0]
[0.59783536 0.4021647 ]		[1 0]
[0.5714251  0.42857495]		[1 0]
[0.8997929  0.10020708]		[1 0]
[0.826395   0.17360504]		[1 0]
[0.41237396 0.58762604]		[0 1]
[0.9163833  0.08361664]		[1 0]
[0.62175816 0.3782419 ]		[1 0]
[0.43336675 0.5666333 ]		[1 0]
[0.07631911 0.92368084]		[0 1]
[0.03102634 0.96897364]		[0 1]
[0.4202989 0.5797011]		[0 1]
[0.08191916 0.9180808 ]		[1 0]
[0.574276   0.42572403]		[1 0]
[0.61267084 0.38732922]		[0 1]
[0.2913878 0.7086122]		[0 1]
[0.22494926 0.7750507 ]		[0 1]
[0.40332067 0.59667933]		[0 1]
[0.29000363 0.70999634]		[0 1]
[0.51655686 0.4834431 ]		[1 0]
[0.10872925 0.89127076]		[0 1]
[0.17665401 0.823346  ]		[0 1]
[0.6665968 0.3334032]		[0 1]
[0.08728964 0.91271037]		[0 1]
[0.9407931  0.05920685]		[1 0]
[0.08486723 0.9151328 ]		[0 1]
[0.8891884  0.11081158]		[1 0]
[0.72951347 0.27048656]		[1 0]
[0.90159833 0.09840168]		[1 0]
[0.29619464 0.7038053 ]		[0 1]
[0.4826161 0.5173839]		[0 1]
[0.31636536 0.68363464]		[0 1]
[0.16584808 0.8341519 ]		[0 1]
[0.27692416 0.7230758 ]		[0 1]
[0.01556562 0.9844343 ]		[0 1]
[0.96101815 0.03898184]		[1 0]
[0.8182663  0.18173374]		[1 0]
[0.15801837 0.8419817 ]		[1 0]
[0.3986382 0.6013619]		[0 1]
[0.3955637 0.6044362]		[0 1]
[0.84403986 0.15596016]		[1 0]
[0.4139689 0.5860311]		[0 1]
[0.17174356 0.8282565 ]		[0 1]
[0.2514402 0.7485598]		[0 1]
[0.8633775 0.1366225]		[1 0]
[0.70979756 0.29020247]		[1 0]
[0.94573694 0.0542631 ]		[1 0]
[0.69333684 0.30666322]		[0 1]
[0.95785385 0.04214617]		[1 0]
[0.53842676 0.4615733 ]		[1 0]
[0.20973709 0.79026294]		[0 1]
[0.12845817 0.87154186]		[0 1]
[0.9734991 0.0265009]		[1 0]
[0.73599154 0.2640085 ]		[1 0]
[0.4001195  0.59988046]		[1 0]
[0.28002375 0.7199763 ]		[1 0]
